 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
       18.0000  0.00000E+00  0.69650E+03  0.00000E+00  0.69640E+03 -0.24034E+04     -332.6     -441.5     -349.0      18
       19.0000  0.00000E+00  0.71523E+03  0.00000E+00  0.71513E+03 -0.24034E+04     -345.0     -450.3     -357.3      19
       20.0000  0.00000E+00  0.72693E+03  0.00000E+00  0.72684E+03 -0.24034E+04     -354.7     -457.8     -363.5      20
       21.0000  0.00000E+00  0.73981E+03  0.00000E+00  0.73972E+03 -0.24034E+04     -364.1     -465.4     -372.8      21
       22.0000  0.00000E+00  0.74917E+03  0.00000E+00  0.74908E+03 -0.24034E+04     -372.5     -472.3     -380.2      22
       23.0000  0.00000E+00  0.75620E+03  0.00000E+00  0.75610E+03 -0.24034E+04     -380.2     -478.6     -386.8      23
       24.0000  0.00000E+00  0.76439E+03  0.00000E+00  0.76430E+03 -0.24034E+04     -388.1     -485.1     -395.2      24
       25.0000  0.00000E+00  0.76907E+03  0.00000E+00  0.76898E+03 -0.24034E+04     -395.0     -490.8     -401.2      25
       26.0000  0.00000E+00  0.77376E+03  0.00000E+00  0.77366E+03 -0.24034E+04     -401.8     -496.3     -408.3      26
       27.0000  0.00000E+00  0.77610E+03  0.00000E+00  0.77600E+03 -0.24034E+04     -408.7     -501.3     -413.9      27
       28.0000  0.00000E+00  0.77727E+03  0.00000E+00  0.77717E+03 -0.24034E+04     -414.8     -505.8     -418.7      28
       29.0000  0.00000E+00  0.77727E+03  0.00000E+00  0.77717E+03 -0.24034E+04     -419.9     -509.9     -422.9      29
       30.0000  0.00000E+00  0.78078E+03  0.00000E+00  0.78069E+03 -0.24034E+04     -426.2     -514.8     -430.7      30
       31.0000  0.00000E+00  0.79951E+03  0.00000E+00  0.79942E+03 -0.24034E+04     -437.5     -523.5     -451.5      31
       32.0000  0.00000E+00  0.83697E+03  0.00000E+00  0.83687E+03 -0.24034E+04     -455.0     -537.3     -486.3      32
       33.0000  0.00000E+00  0.88964E+03  0.00000E+00  0.88955E+03 -0.24034E+04     -478.4     -556.1     -534.7      33
       34.0000  0.00000E+00  0.96222E+03  0.00000E+00  0.96213E+03 -0.24034E+04     -512.1     -582.3     -599.9      34
       35.0000  0.00000E+00  0.10488E+04  0.00000E+00  0.10488E+04 -0.24034E+04     -555.0     -614.2     -677.9      35
       36.0000  0.00000E+00  0.11437E+04  0.00000E+00  0.11436E+04 -0.24034E+04     -602.4     -649.6     -771.7      36
       37.0000  0.00000E+00  0.12373E+04  0.00000E+00  0.12371E+04 -0.24034E+04     -653.7     -687.3     -876.9      37
       38.0000  0.00000E+00  0.13239E+04  0.00000E+00  0.13234E+04 -0.24034E+04     -705.7     -724.5     -971.7      38
       39.0000  0.00000E+00  0.14035E+04  0.00000E+00  0.14024E+04 -0.24034E+04     -758.4     -761.5    -1056.1      39
       40.0000  0.00000E+00  0.14726E+04  0.00000E+00  0.14705E+04 -0.24034E+04     -813.9     -798.8    -1119.5      40
       41.0000  0.00000E+00  0.15253E+04  0.00000E+00  0.15223E+04 -0.24034E+04     -859.8     -826.2    -1135.8      41
       42.0000  0.00000E+00  0.15627E+04  0.00000E+00  0.15591E+04 -0.24034E+04     -888.6     -846.8    -1116.2      42
       43.0000  0.00000E+00  0.15791E+04  0.00000E+00  0.15755E+04 -0.24034E+04     -903.1     -855.6    -1055.1      43
       44.0000  0.00000E+00  0.15885E+04  0.00000E+00  0.15848E+04 -0.24034E+04     -912.1     -860.8    -1009.3      44
       45.0000  0.00000E+00  0.15943E+04  0.00000E+00  0.15907E+04 -0.24034E+04     -916.2     -864.0     -976.2      45
       46.0000  0.00000E+00  0.15990E+04  0.00000E+00  0.15954E+04 -0.24034E+04     -919.1     -866.8     -955.2      46
       47.0000  0.00000E+00  0.16025E+04  0.00000E+00  0.15989E+04 -0.24034E+04     -920.8     -868.8     -941.1      47
       48.0000  0.00000E+00  0.16049E+04  0.00000E+00  0.16012E+04 -0.24034E+04     -921.3     -870.1     -930.4      48
       49.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16024E+04 -0.24034E+04     -920.7     -870.7     -921.2      49
       50.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16024E+04 -0.24034E+04     -919.0     -870.6     -912.5      50
       51.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16024E+04 -0.24034E+04     -917.2     -870.5     -907.0      51
       52.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16024E+04 -0.24034E+04     -915.5     -870.4     -903.2      52
       53.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16024E+04 -0.24034E+04     -913.9     -870.4     -900.5      53
       54.0000  0.00000E+00  0.16096E+04  0.00000E+00  0.16059E+04 -0.24034E+04     -915.7     -872.5     -908.2      54
       55.0000  0.00000E+00  0.16295E+04  0.00000E+00  0.16256E+04 -0.24034E+04     -932.8     -885.2     -959.7      55
       56.0000  0.00000E+00  0.16657E+04  0.00000E+00  0.16611E+04 -0.24034E+04     -965.0     -908.4    -1045.8      56
       57.0000  0.00000E+00  0.17196E+04  0.00000E+00  0.17132E+04 -0.24034E+04    -1017.0     -944.6    -1186.0      57
       58.0000  0.00000E+00  0.17922E+04  0.00000E+00  0.17824E+04 -0.24034E+04    -1092.5     -995.9    -1396.3      58
       59.0000  0.00000E+00  0.18788E+04  0.00000E+00  0.18636E+04 -0.24034E+04    -1191.7    -1061.3    -1676.6      59
       60.0000  0.00000E+00  0.19666E+04  0.00000E+00  0.19442E+04 -0.24034E+04    -1298.0    -1130.7    -1970.8      60
       61.0000  0.00000E+00  0.20380E+04  0.00000E+00  0.20088E+04 -0.24034E+04    -1389.1    -1187.1    -2152.8      61
       62.0000  0.00000E+00  0.21188E+04  0.00000E+00  0.20804E+04 -0.24034E+04    -1497.8    -1254.9    -2433.9      62
       63.0000  0.00000E+00  0.21960E+04  0.00000E+00  0.21477E+04 -0.24034E+04    -1605.5    -1321.1    -2690.5      63
       64.0000  0.00000E+00  0.22663E+04  0.00000E+00  0.22078E+04 -0.24034E+04    -1706.1    -1381.4    -2897.1      64
       65.0000  0.00000E+00  0.23201E+04  0.00000E+00  0.22535E+04 -0.24034E+04    -1786.4    -1424.4    -2954.2      65
       66.0000  0.00000E+00  0.23552E+04  0.00000E+00  0.22832E+04 -0.24034E+04    -1835.5    -1447.9    -2856.9      66
       67.0000  0.00000E+00  0.23716E+04  0.00000E+00  0.22976E+04 -0.24034E+04    -1853.9    -1452.3    -2650.0      67
       68.0000  0.00000E+00  0.23798E+04  0.00000E+00  0.23051E+04 -0.24034E+04    -1859.1    -1449.2    -2447.7      68
       69.0000  0.00000E+00  0.23880E+04  0.00000E+00  0.23127E+04 -0.24034E+04    -1863.0    -1447.5    -2301.5      69
       70.0000  0.00000E+00  0.24009E+04  0.00000E+00  0.23244E+04 -0.24034E+04    -1873.8    -1451.9    -2230.5      70
       71.0000  0.00000E+00  0.24126E+04  0.00000E+00  0.23351E+04 -0.24034E+04    -1882.6    -1455.5    -2170.2      71
       72.0000  0.00000E+00  0.24219E+04  0.00000E+00  0.23438E+04 -0.24034E+04    -1887.4    -1456.8    -2111.3      72
       73.0000  0.00000E+00  0.24313E+04  0.00000E+00  0.23525E+04 -0.24034E+04    -1891.8    -1458.5    -2069.1      73
       74.0000  0.00000E+00  0.24395E+04  0.00000E+00  0.23602E+04 -0.24034E+04    -1893.8    -1459.1    -2029.9      74
       75.0000  0.00000E+00  0.24454E+04  0.00000E+00  0.23657E+04 -0.24034E+04    -1891.2    -1457.3    -1984.8      75
       76.0000  0.00000E+00  0.24500E+04  0.00000E+00  0.23702E+04 -0.24034E+04    -1886.0    -1454.3    -1943.0      76
       77.0000  0.00000E+00  0.24547E+04  0.00000E+00  0.23747E+04 -0.24034E+04    -1880.4    -1451.6    -1911.0      77
       78.0000  0.00000E+00  0.24617E+04  0.00000E+00  0.23814E+04 -0.24034E+04    -1878.6    -1451.7    -1901.6      78
       79.0000  0.00000E+00  0.24863E+04  0.00000E+00  0.24028E+04 -0.24034E+04    -1903.9    -1470.1    -2002.7      79
       80.0000  0.00000E+00  0.25273E+04  0.00000E+00  0.24380E+04 -0.24034E+04    -1956.3    -1506.2    -2193.0      80
       81.0000  0.00000E+00  0.25858E+04  0.00000E+00  0.24873E+04 -0.24034E+04    -2041.1    -1562.8    -2504.6      81
       82.0000  0.00000E+00  0.26607E+04  0.00000E+00  0.25486E+04 -0.24034E+04    -2158.2    -1639.3    -2944.1      82
       83.0000  0.00000E+00  0.27474E+04  0.00000E+00  0.26170E+04 -0.24034E+04    -2300.7    -1730.8    -3477.1      83
       84.0000  0.00000E+00  0.28422E+04  0.00000E+00  0.26888E+04 -0.24034E+04    -2463.1    -1833.6    -4082.7      84
       85.0000  0.00000E+00  0.29358E+04  0.00000E+00  0.27570E+04 -0.24034E+04    -2631.1    -1936.8    -4648.5      85
       86.0000  0.00000E+00  0.30248E+04  0.00000E+00  0.28192E+04 -0.24034E+04    -2798.3    -2035.3    -5145.7      86
       87.0000  0.00000E+00  0.31067E+04  0.00000E+00  0.28744E+04 -0.24034E+04    -2955.7    -2124.6    -5461.8      87
       88.0000  0.00000E+00  0.31770E+04  0.00000E+00  0.29205E+04 -0.24034E+04    -3090.1    -2196.2    -5612.2      88
       89.0000  0.00000E+00  0.32320E+04  0.00000E+00  0.29561E+04 -0.24034E+04    -3191.2    -2243.9    -5590.4      89
       90.0000  0.00000E+00  0.32706E+04  0.00000E+00  0.29812E+04 -0.24034E+04    -3254.8    -2266.5    -5408.6      90
       91.0000  0.00000E+00  0.32917E+04  0.00000E+00  0.29951E+04 -0.24034E+04    -3274.4    -2263.5    -5073.7      91
       92.0000  0.00000E+00  0.33057E+04  0.00000E+00  0.30049E+04 -0.24034E+04    -3279.6    -2254.2    -4774.4      92
       93.0000  0.00000E+00  0.33221E+04  0.00000E+00  0.30162E+04 -0.24034E+04    -3292.5    -2251.7    -4614.2      93
       94.0000  0.00000E+00  0.33362E+04  0.00000E+00  0.30262E+04 -0.24034E+04    -3301.4    -2247.8    -4460.0      94
       95.0000  0.00000E+00  0.33432E+04  0.00000E+00  0.30315E+04 -0.24034E+04    -3295.9    -2234.7    -4248.6      95
       96.0000  0.00000E+00  0.33479E+04  0.00000E+00  0.30351E+04 -0.24034E+04    -3284.4    -2219.8    -4034.3      96
       97.0000  0.00000E+00  0.33537E+04  0.00000E+00  0.30396E+04 -0.24034E+04    -3274.6    -2208.4    -3874.7      97
       98.0000  0.00000E+00  0.33584E+04  0.00000E+00  0.30432E+04 -0.24034E+04    -3262.8    -2196.2    -3731.0      98
       99.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.30460E+04 -0.24034E+04    -3248.4    -2183.0    -3595.6      99
      100.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.30460E+04 -0.24034E+04    -3225.7    -2165.0    -3440.1     100
      101.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.30460E+04 -0.24034E+04    -3202.4    -2147.8    -3306.6     101
      102.0000  0.00000E+00  0.33678E+04  0.00000E+00  0.30507E+04 -0.24034E+04    -3191.1    -2140.4    -3256.0     102
      103.0000  0.00000E+00  0.33877E+04  0.00000E+00  0.30654E+04 -0.24034E+04    -3207.1    -2152.6    -3340.9     103
      104.0000  0.00000E+00  0.34216E+04  0.00000E+00  0.30899E+04 -0.24034E+04    -3253.0    -2184.2    -3541.0     104
      105.0000  0.00000E+00  0.34708E+04  0.00000E+00  0.31245E+04 -0.24034E+04    -3333.5    -2237.5    -3874.2     105
      106.0000  0.00000E+00  0.35363E+04  0.00000E+00  0.31690E+04 -0.24034E+04    -3450.6    -2315.0    -4352.5     106
      107.0000  0.00000E+00  0.36136E+04  0.00000E+00  0.32189E+04 -0.24034E+04    -3607.2    -2411.3    -4965.4     107
      108.0000  0.00000E+00  0.37014E+04  0.00000E+00  0.32725E+04 -0.24034E+04    -3796.9    -2523.6    -5605.5     108
      109.0000  0.00000E+00  0.37927E+04  0.00000E+00  0.33248E+04 -0.24034E+04    -3993.2    -2639.2    -6091.4     109
      110.0000  0.00000E+00  0.38735E+04  0.00000E+00  0.33688E+04 -0.24034E+04    -4152.5    -2738.5    -6262.6     110
      111.0000  0.00000E+00  0.39554E+04  0.00000E+00  0.34116E+04 -0.24034E+04    -4325.4    -2830.5    -6550.5     111
      112.0000  0.00000E+00  0.40245E+04  0.00000E+00  0.34466E+04 -0.24034E+04    -4442.5    -2900.3    -6546.4     112
      113.0000  0.00000E+00  0.40771E+04  0.00000E+00  0.34731E+04 -0.24034E+04    -4528.9    -2939.0    -6491.2     113
      114.0000  0.00000E+00  0.41123E+04  0.00000E+00  0.34910E+04 -0.24034E+04    -4567.1    -2946.5    -6294.0     114
      115.0000  0.00000E+00  0.41251E+04  0.00000E+00  0.34981E+04 -0.24034E+04    -4543.6    -2917.5    -5890.9     115
      116.0000  0.00000E+00  0.41298E+04  0.00000E+00  0.35010E+04 -0.24034E+04    -4497.0    -2879.9    -5496.5     116
      117.0000  0.00000E+00  0.41333E+04  0.00000E+00  0.35032E+04 -0.24034E+04    -4455.3    -2846.7    -5209.8     117
      118.0000  0.00000E+00  0.41392E+04  0.00000E+00  0.35068E+04 -0.24034E+04    -4427.4    -2823.2    -5029.7     118
      119.0000  0.00000E+00  0.41415E+04  0.00000E+00  0.35084E+04 -0.24034E+04    -4390.9    -2795.3    -4822.5     119
      120.0000  0.00000E+00  0.41450E+04  0.00000E+00  0.35107E+04 -0.24034E+04    -4360.9    -2772.5    -4681.0     120
      121.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35123E+04 -0.24034E+04    -4329.7    -2749.1    -4541.4     121
      122.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35123E+04 -0.24034E+04    -4292.0    -2722.7    -4388.0     122
      123.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35123E+04 -0.24034E+04    -4256.2    -2697.7    -4254.5     123
      124.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35123E+04 -0.24034E+04    -4221.0    -2673.9    -4129.9     124
      125.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35123E+04 -0.24034E+04    -4186.3    -2651.2    -4017.6     125
      126.0000  0.00000E+00  0.41509E+04  0.00000E+00  0.35148E+04 -0.24034E+04    -4159.5    -2635.8    -3961.9     126
      127.0000  0.00000E+00  0.41708E+04  0.00000E+00  0.35276E+04 -0.24034E+04    -4169.9    -2647.5    -4088.6     127
      128.0000  0.00000E+00  0.42118E+04  0.00000E+00  0.35531E+04 -0.24034E+04    -4243.8    -2694.1    -4423.0     128
      129.0000  0.00000E+00  0.42726E+04  0.00000E+00  0.35893E+04 -0.24034E+04    -4381.6    -2775.4    -5016.7     129
      130.0000  0.00000E+00  0.43534E+04  0.00000E+00  0.36341E+04 -0.24034E+04    -4576.5    -2890.3    -5701.5     130
      131.0000  0.00000E+00  0.44482E+04  0.00000E+00  0.36824E+04 -0.24034E+04    -4795.0    -3028.4    -6255.1     131
      132.0000  0.00000E+00  0.45489E+04  0.00000E+00  0.37295E+04 -0.24034E+04    -5018.1    -3168.9    -6669.4     132
      133.0000  0.00000E+00  0.46484E+04  0.00000E+00  0.37728E+04 -0.24034E+04    -5222.4    -3296.5    -6945.3     133
      134.0000  0.00000E+00  0.47444E+04  0.00000E+00  0.38124E+04 -0.24034E+04    -5408.8    -3403.3    -7148.7     134
      135.0000  0.00000E+00  0.48345E+04  0.00000E+00  0.38478E+04 -0.24034E+04    -5561.9    -3502.1    -7143.1     135
      136.0000  0.00000E+00  0.49129E+04  0.00000E+00  0.38776E+04 -0.24034E+04    -5695.7    -3576.2    -7176.6     136
      137.0000  0.00000E+00  0.49715E+04  0.00000E+00  0.39000E+04 -0.24034E+04    -5777.2    -3611.4    -7120.7     137
      138.0000  0.00000E+00  0.50171E+04  0.00000E+00  0.39177E+04 -0.24034E+04    -5822.5    -3626.1    -6979.0     138
      139.0000  0.00000E+00  0.50417E+04  0.00000E+00  0.39277E+04 -0.24034E+04    -5813.4    -3605.3    -6708.0     139
      140.0000  0.00000E+00  0.50593E+04  0.00000E+00  0.39352E+04 -0.24034E+04    -5788.6    -3578.9    -6460.3     140
      141.0000  0.00000E+00  0.50757E+04  0.00000E+00  0.39425E+04 -0.24034E+04    -5764.2    -3556.7    -6273.1     141
      142.0000  0.00000E+00  0.50862E+04  0.00000E+00  0.39474E+04 -0.24034E+04    -5725.3    -3526.7    -6066.1     142
      143.0000  0.00000E+00  0.50991E+04  0.00000E+00  0.39536E+04 -0.24034E+04    -5694.4    -3505.7    -5939.2     143
      144.0000  0.00000E+00  0.51131E+04  0.00000E+00  0.39603E+04 -0.24034E+04    -5669.5    -3489.7    -5855.8     144
      145.0000  0.00000E+00  0.51283E+04  0.00000E+00  0.39676E+04 -0.24034E+04    -5650.4    -3477.8    -5802.6     145
      146.0000  0.00000E+00  0.51389E+04  0.00000E+00  0.39729E+04 -0.24034E+04    -5617.9    -3457.0    -5695.2     146
      147.0000  0.00000E+00  0.51424E+04  0.00000E+00  0.39748E+04 -0.24034E+04    -5560.7    -3421.7    -5504.1     147
      148.0000  0.00000E+00  0.51471E+04  0.00000E+00  0.39774E+04 -0.24034E+04    -5509.1    -3391.5    -5378.3     148
      149.0000  0.00000E+00  0.51529E+04  0.00000E+00  0.39806E+04 -0.24034E+04    -5463.0    -3365.8    -5292.1     149
      150.0000  0.00000E+00  0.51635E+04  0.00000E+00  0.39862E+04 -0.24034E+04    -5435.7    -3351.8    -5286.7     150
      151.0000  0.00000E+00  0.51892E+04  0.00000E+00  0.39990E+04 -0.24034E+04    -5460.2    -3370.0    -5474.0     151
      152.0000  0.00000E+00  0.52313E+04  0.00000E+00  0.40191E+04 -0.24034E+04    -5538.3    -3422.7    -5799.7     152
      153.0000  0.00000E+00  0.52922E+04  0.00000E+00  0.40465E+04 -0.24034E+04    -5673.5    -3506.2    -6240.8     153
      154.0000  0.00000E+00  0.53648E+04  0.00000E+00  0.40771E+04 -0.24034E+04    -5818.6    -3604.5    -6578.5     154
      155.0000  0.00000E+00  0.54549E+04  0.00000E+00  0.41123E+04 -0.24034E+04    -5994.2    -3724.1    -6926.7     155
      156.0000  0.00000E+00  0.55533E+04  0.00000E+00  0.41479E+04 -0.24034E+04    -6164.9    -3846.3    -7160.0     156
      157.0000  0.00000E+00  0.56469E+04  0.00000E+00  0.41792E+04 -0.24034E+04    -6297.1    -3961.1    -7203.5     157
      158.0000  0.00000E+00  0.57335E+04  0.00000E+00  0.42067E+04 -0.24034E+04    -6432.4    -4053.3    -7315.3     158
      159.0000  0.00000E+00  0.58061E+04  0.00000E+00  0.42292E+04 -0.24034E+04    -6535.3    -4110.4    -7377.2     159
      160.0000  0.00000E+00  0.58471E+04  0.00000E+00  0.42423E+04 -0.24034E+04    -6566.0    -4107.0    -7251.4     160
      161.0000  0.00000E+00  0.58646E+04  0.00000E+00  0.42484E+04 -0.24034E+04    -6531.9    -4066.6    -6954.5     161
      162.0000  0.00000E+00  0.58869E+04  0.00000E+00  0.42562E+04 -0.24034E+04    -6503.2    -4042.6    -6786.1     162
      163.0000  0.00000E+00  0.59021E+04  0.00000E+00  0.42619E+04 -0.24034E+04    -6460.2    -4010.1    -6608.1     163
      164.0000  0.00000E+00  0.59138E+04  0.00000E+00  0.42666E+04 -0.24034E+04    -6409.5    -3974.8    -6443.2     164
      165.0000  0.00000E+00  0.59220E+04  0.00000E+00  0.42700E+04 -0.24034E+04    -6350.6    -3935.5    -6277.1     165
      166.0000  0.00000E+00  0.59278E+04  0.00000E+00  0.42726E+04 -0.24034E+04    -6285.7    -3894.0    -6115.2     166
      167.0000  0.00000E+00  0.59325E+04  0.00000E+00  0.42747E+04 -0.24034E+04    -6217.7    -3852.5    -5967.5     167
      168.0000  0.00000E+00  0.59372E+04  0.00000E+00  0.42769E+04 -0.24034E+04    -6149.2    -3813.4    -5845.3     168
      169.0000  0.00000E+00  0.59431E+04  0.00000E+00  0.42798E+04 -0.24155E+04    -6082.8    -3728.1     -593.1     169
      170.0000  0.00000E+00  0.59454E+04  0.00000E+00  0.42811E+04 -0.24277E+04    -5978.3    -3636.4     -551.1     170
      171.0000  0.00000E+00  0.59489E+04  0.00000E+00  0.42832E+04 -0.24398E+04    -5841.1    -3551.5     -532.8     171
      172.0000  0.00000E+00  0.59524E+04  0.00000E+00  0.42853E+04 -0.24519E+04    -5687.5    -3470.7     -521.3     172
      173.0000  0.00000E+00  0.59559E+04  0.00000E+00  0.42876E+04 -0.24762E+04    -5527.1    -3373.5     -294.1     173
      174.0000  0.00000E+00  0.59606E+04  0.00000E+00  0.42912E+04 -0.30588E+04    -4561.7    -2644.2      -25.0     174
      175.0000  0.00000E+00  0.59781E+04  0.00000E+00  0.43072E+04 -0.36415E+04    -2800.7    -1889.3      -23.7     175
      176.0000  0.00000E+00  0.60144E+04  0.00000E+00  0.43423E+04 -0.42241E+04    -1332.4    -1243.6      -23.0     176
      177.0000  0.00000E+00  0.60660E+04  0.00000E+00  0.43932E+04 -0.48068E+04     -505.9     -858.2      -22.6     177
      178.0000  0.00000E+00  0.61327E+04  0.00000E+00  0.44596E+04 -0.48068E+04     -402.8     -769.9     -305.9     178
      179.0000  0.00000E+00  0.62111E+04  0.00000E+00  0.45378E+04 -0.48068E+04     -425.2     -756.7     -424.1     179
      180.0000  0.00000E+00  0.62977E+04  0.00000E+00  0.46241E+04 -0.48068E+04     -464.0     -767.4     -532.5     180
      181.0000  0.00000E+00  0.63844E+04  0.00000E+00  0.47104E+04 -0.48068E+04     -508.2     -786.3     -622.7     181
      182.0000  0.00000E+00  0.64698E+04  0.00000E+00  0.47955E+04 -0.48068E+04     -556.4     -812.2     -702.4     182
      183.0000  0.00000E+00  0.65377E+04  0.00000E+00  0.48631E+04 -0.48068E+04     -597.7     -834.4     -759.6     183
      184.0000  0.00000E+00  0.65693E+04  0.00000E+00  0.48946E+04 -0.48068E+04     -622.9     -843.8     -749.6     184
      185.0000  0.00000E+00  0.66009E+04  0.00000E+00  0.49260E+04 -0.48068E+04     -647.4     -855.2     -761.9     185
      186.0000  0.00000E+00  0.66337E+04  0.00000E+00  0.49587E+04 -0.48068E+04     -673.0     -868.8     -785.9     186
      187.0000  0.00000E+00  0.66524E+04  0.00000E+00  0.49773E+04 -0.48068E+04     -692.3     -877.4     -783.4     187
      188.0000  0.00000E+00  0.66641E+04  0.00000E+00  0.49890E+04 -0.48068E+04     -708.2     -883.4     -779.3     188
      189.0000  0.00000E+00  0.66770E+04  0.00000E+00  0.50019E+04 -0.48068E+04     -727.1     -890.7     -787.8     189
      190.0000  0.00000E+00  0.66864E+04  0.00000E+00  0.50113E+04 -0.48068E+04     -741.5     -896.7     -791.4     190
      191.0000  0.00000E+00  0.66934E+04  0.00000E+00  0.50183E+04 -0.48068E+04     -752.8     -901.9     -794.7     191
      192.0000  0.00000E+00  0.67016E+04  0.00000E+00  0.50265E+04 -0.48068E+04     -765.1     -908.0     -804.3     192
      193.0000  0.00000E+00  0.67063E+04  0.00000E+00  0.50312E+04 -0.48068E+04     -774.5     -912.4     -807.0     193
      194.0000  0.00000E+00  0.67109E+04  0.00000E+00  0.50359E+04 -0.48068E+04     -784.0     -917.0     -812.9     194
      195.0000  0.00000E+00  0.67133E+04  0.00000E+00  0.50382E+04 -0.48068E+04     -791.6     -920.3     -815.0     195
      196.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.50394E+04 -0.48068E+04     -798.2     -923.1     -816.8     196
      197.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.50394E+04 -0.48068E+04     -803.8     -925.3     -817.9     197
      198.0000  0.00000E+00  0.67180E+04  0.00000E+00  0.50429E+04 -0.48068E+04     -811.9     -929.6     -828.7     198
      199.0000  0.00000E+00  0.67367E+04  0.00000E+00  0.50616E+04 -0.48068E+04     -831.2     -943.0     -876.5     199
      200.0000  0.00000E+00  0.67742E+04  0.00000E+00  0.50983E+04 -0.48068E+04     -869.0     -970.1     -968.5     200
      201.0000  0.00000E+00  0.68268E+04  0.00000E+00  0.51496E+04 -0.48068E+04     -924.7    -1008.8    -1096.7     201
      202.0000  0.00000E+00  0.68994E+04  0.00000E+00  0.52191E+04 -0.48068E+04    -1001.4    -1063.2    -1297.3     202
      203.0000  0.00000E+00  0.69860E+04  0.00000E+00  0.53006E+04 -0.48068E+04    -1097.6    -1131.2    -1564.1     203
      204.0000  0.00000E+00  0.70809E+04  0.00000E+00  0.53878E+04 -0.48068E+04    -1212.8    -1211.5    -1892.8     204
      205.0000  0.00000E+00  0.71745E+04  0.00000E+00  0.54719E+04 -0.48068E+04    -1333.5    -1293.9    -2230.1     205
      206.0000  0.00000E+00  0.72611E+04  0.00000E+00  0.55481E+04 -0.48068E+04    -1452.0    -1373.0    -2536.1     206
      207.0000  0.00000E+00  0.73407E+04  0.00000E+00  0.56166E+04 -0.48068E+04    -1567.8    -1448.5    -2800.5     207
      208.0000  0.00000E+00  0.74098E+04  0.00000E+00  0.56750E+04 -0.48068E+04    -1670.8    -1514.1    -2984.5     208
      209.0000  0.00000E+00  0.74625E+04  0.00000E+00  0.57191E+04 -0.48068E+04    -1752.5    -1562.4    -3027.7     209
