 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
       15.0000  0.00000E+00  0.60051E+03  0.00000E+00  0.60022E+03 -0.24034E+04     -203.5     -312.5     -225.8      15
       16.0000  0.00000E+00  0.63212E+03  0.00000E+00  0.63183E+03 -0.24034E+04     -217.8     -325.1     -231.2      16
       17.0000  0.00000E+00  0.66372E+03  0.00000E+00  0.66343E+03 -0.24034E+04     -231.7     -337.7     -244.7      17
       18.0000  0.00000E+00  0.69650E+03  0.00000E+00  0.69621E+03 -0.24034E+04     -248.3     -352.0     -262.1      18
       19.0000  0.00000E+00  0.71523E+03  0.00000E+00  0.71494E+03 -0.24034E+04     -260.7     -362.4     -270.1      19
       20.0000  0.00000E+00  0.72693E+03  0.00000E+00  0.72665E+03 -0.24034E+04     -270.1     -371.6     -276.2      20
       21.0000  0.00000E+00  0.73981E+03  0.00000E+00  0.73952E+03 -0.24034E+04     -280.5     -381.2     -287.0      21
       22.0000  0.00000E+00  0.74917E+03  0.00000E+00  0.74889E+03 -0.24034E+04     -291.2     -389.9     -295.8      22
       23.0000  0.00000E+00  0.75620E+03  0.00000E+00  0.75591E+03 -0.24034E+04     -299.7     -398.0     -303.0      23
       24.0000  0.00000E+00  0.76439E+03  0.00000E+00  0.76410E+03 -0.24034E+04     -308.6     -406.3     -312.3      24
       25.0000  0.00000E+00  0.76907E+03  0.00000E+00  0.76879E+03 -0.24034E+04     -316.1     -413.4     -318.4      25
       26.0000  0.00000E+00  0.77376E+03  0.00000E+00  0.77347E+03 -0.24034E+04     -323.6     -420.5     -325.6      26
       27.0000  0.00000E+00  0.77610E+03  0.00000E+00  0.77581E+03 -0.24034E+04     -330.2     -426.7     -331.1      27
       28.0000  0.00000E+00  0.77727E+03  0.00000E+00  0.77698E+03 -0.24034E+04     -336.4     -432.4     -336.6      28
       29.0000  0.00000E+00  0.77727E+03  0.00000E+00  0.77698E+03 -0.24034E+04     -343.0     -437.6     -341.9      29
       30.0000  0.00000E+00  0.78078E+03  0.00000E+00  0.78049E+03 -0.24034E+04     -350.3     -443.8     -350.9      30
       31.0000  0.00000E+00  0.79951E+03  0.00000E+00  0.79922E+03 -0.24034E+04     -365.1     -455.0     -375.6      31
       32.0000  0.00000E+00  0.83697E+03  0.00000E+00  0.83668E+03 -0.24034E+04     -388.7     -473.2     -416.9      32
       33.0000  0.00000E+00  0.88964E+03  0.00000E+00  0.88936E+03 -0.24034E+04     -422.4     -498.0     -473.0      33
       34.0000  0.00000E+00  0.96222E+03  0.00000E+00  0.96193E+03 -0.24034E+04     -469.9     -534.7     -557.3      34
       35.0000  0.00000E+00  0.10488E+04  0.00000E+00  0.10486E+04 -0.24034E+04     -529.7     -580.6     -679.4      35
       36.0000  0.00000E+00  0.11437E+04  0.00000E+00  0.11434E+04 -0.24034E+04     -600.4     -634.6     -831.7      36
       37.0000  0.00000E+00  0.12373E+04  0.00000E+00  0.12366E+04 -0.24034E+04     -677.3     -692.1     -991.5      37
       38.0000  0.00000E+00  0.13239E+04  0.00000E+00  0.13223E+04 -0.24034E+04     -755.6     -748.8    -1138.0      38
       39.0000  0.00000E+00  0.14035E+04  0.00000E+00  0.14002E+04 -0.24034E+04     -834.7     -804.6    -1270.0      39
       40.0000  0.00000E+00  0.14726E+04  0.00000E+00  0.14672E+04 -0.24034E+04     -908.5     -855.7    -1368.1      40
       41.0000  0.00000E+00  0.15253E+04  0.00000E+00  0.15180E+04 -0.24034E+04     -968.1     -894.0    -1396.1      41
       42.0000  0.00000E+00  0.15627E+04  0.00000E+00  0.15540E+04 -0.24034E+04    -1011.1     -921.4    -1370.2      42
       43.0000  0.00000E+00  0.15791E+04  0.00000E+00  0.15702E+04 -0.24034E+04    -1028.8     -931.9    -1281.5      43
       44.0000  0.00000E+00  0.15885E+04  0.00000E+00  0.15796E+04 -0.24034E+04    -1038.8     -937.3    -1212.3      44
       45.0000  0.00000E+00  0.15943E+04  0.00000E+00  0.15854E+04 -0.24034E+04    -1044.1     -940.3    -1159.6      45
       46.0000  0.00000E+00  0.15990E+04  0.00000E+00  0.15901E+04 -0.24034E+04    -1047.8     -942.8    -1123.9      46
       47.0000  0.00000E+00  0.16025E+04  0.00000E+00  0.15936E+04 -0.24034E+04    -1050.1     -944.4    -1098.5      47
       48.0000  0.00000E+00  0.16049E+04  0.00000E+00  0.15959E+04 -0.24034E+04    -1050.8     -945.2    -1078.7      48
       49.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15971E+04 -0.24034E+04    -1049.5     -945.1    -1061.7      49
       50.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15971E+04 -0.24034E+04    -1046.6     -943.9    -1045.9      50
       51.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15971E+04 -0.24034E+04    -1043.7     -942.9    -1035.4      51
       52.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15971E+04 -0.24034E+04    -1040.7     -941.9    -1027.7      52
       53.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15971E+04 -0.24034E+04    -1037.8     -941.0    -1021.8      53
       54.0000  0.00000E+00  0.16096E+04  0.00000E+00  0.16006E+04 -0.24034E+04    -1039.4     -943.2    -1030.7      54
       55.0000  0.00000E+00  0.16295E+04  0.00000E+00  0.16200E+04 -0.24034E+04    -1061.7     -959.5    -1102.3      55
       56.0000  0.00000E+00  0.16657E+04  0.00000E+00  0.16549E+04 -0.24034E+04    -1104.0     -990.2    -1221.6      56
       57.0000  0.00000E+00  0.17196E+04  0.00000E+00  0.17058E+04 -0.24034E+04    -1170.0    -1038.8    -1410.2      57
       58.0000  0.00000E+00  0.17922E+04  0.00000E+00  0.17731E+04 -0.24034E+04    -1267.7    -1107.4    -1693.7      58
       59.0000  0.00000E+00  0.18788E+04  0.00000E+00  0.18514E+04 -0.24034E+04    -1393.5    -1194.1    -2061.8      59
       60.0000  0.00000E+00  0.19666E+04  0.00000E+00  0.19285E+04 -0.24034E+04    -1533.0    -1287.2    -2433.8      60
       61.0000  0.00000E+00  0.20380E+04  0.00000E+00  0.19900E+04 -0.24034E+04    -1651.6    -1363.0    -2653.7      61
       62.0000  0.00000E+00  0.21188E+04  0.00000E+00  0.20576E+04 -0.24034E+04    -1791.4    -1453.9    -2980.0      62
       63.0000  0.00000E+00  0.21960E+04  0.00000E+00  0.21207E+04 -0.24034E+04    -1931.7    -1541.2    -3252.7      63
       64.0000  0.00000E+00  0.22663E+04  0.00000E+00  0.21768E+04 -0.24034E+04    -2059.4    -1621.5    -3442.5      64
       65.0000  0.00000E+00  0.23201E+04  0.00000E+00  0.22193E+04 -0.24034E+04    -2163.0    -1679.8    -3482.0      65
       66.0000  0.00000E+00  0.23552E+04  0.00000E+00  0.22469E+04 -0.24034E+04    -2227.5    -1711.8    -3373.2      66
       67.0000  0.00000E+00  0.23716E+04  0.00000E+00  0.22602E+04 -0.24034E+04    -2252.8    -1717.9    -3145.4      67
       68.0000  0.00000E+00  0.23798E+04  0.00000E+00  0.22673E+04 -0.24034E+04    -2261.5    -1714.5    -2930.1      68
       69.0000  0.00000E+00  0.23880E+04  0.00000E+00  0.22744E+04 -0.24034E+04    -2269.5    -1713.5    -2777.9      69
       70.0000  0.00000E+00  0.24009E+04  0.00000E+00  0.22853E+04 -0.24034E+04    -2287.4    -1721.0    -2716.0      70
       71.0000  0.00000E+00  0.24126E+04  0.00000E+00  0.22953E+04 -0.24034E+04    -2303.6    -1727.6    -2662.6      71
       72.0000  0.00000E+00  0.24219E+04  0.00000E+00  0.23034E+04 -0.24034E+04    -2314.9    -1731.1    -2606.8      72
       73.0000  0.00000E+00  0.24313E+04  0.00000E+00  0.23115E+04 -0.24034E+04    -2324.9    -1735.1    -2569.0      73
       74.0000  0.00000E+00  0.24395E+04  0.00000E+00  0.23186E+04 -0.24034E+04    -2332.1    -1737.7    -2532.5      74
       75.0000  0.00000E+00  0.24454E+04  0.00000E+00  0.23238E+04 -0.24034E+04    -2333.9    -1736.9    -2486.2      75
       76.0000  0.00000E+00  0.24500E+04  0.00000E+00  0.23280E+04 -0.24034E+04    -2332.4    -1734.5    -2441.8      76
       77.0000  0.00000E+00  0.24547E+04  0.00000E+00  0.23322E+04 -0.24034E+04    -2330.4    -1732.3    -2408.7      77
       78.0000  0.00000E+00  0.24617E+04  0.00000E+00  0.23384E+04 -0.24034E+04    -2333.3    -1734.1    -2403.7      78
       79.0000  0.00000E+00  0.24863E+04  0.00000E+00  0.23583E+04 -0.24034E+04    -2371.3    -1761.3    -2538.8      79
       80.0000  0.00000E+00  0.25273E+04  0.00000E+00  0.23909E+04 -0.24034E+04    -2446.2    -1813.3    -2795.1      80
       81.0000  0.00000E+00  0.25858E+04  0.00000E+00  0.24359E+04 -0.24034E+04    -2561.9    -1892.8    -3168.1      81
       82.0000  0.00000E+00  0.26607E+04  0.00000E+00  0.24913E+04 -0.24034E+04    -2717.9    -1999.5    -3660.2      82
       83.0000  0.00000E+00  0.27474E+04  0.00000E+00  0.25522E+04 -0.24034E+04    -2905.4    -2126.9    -4202.8      83
       84.0000  0.00000E+00  0.28422E+04  0.00000E+00  0.26150E+04 -0.24034E+04    -3118.3    -2269.3    -4786.0      84
       85.0000  0.00000E+00  0.29358E+04  0.00000E+00  0.26734E+04 -0.24034E+04    -3338.0    -2410.7    -5369.0      85
       86.0000  0.00000E+00  0.30248E+04  0.00000E+00  0.27258E+04 -0.24034E+04    -3552.1    -2543.5    -5714.5      86
       87.0000  0.00000E+00  0.31067E+04  0.00000E+00  0.27718E+04 -0.24034E+04    -3748.4    -2660.8    -5926.3      87
       88.0000  0.00000E+00  0.31770E+04  0.00000E+00  0.28100E+04 -0.24034E+04    -3915.2    -2751.7    -5997.0      88
       89.0000  0.00000E+00  0.32320E+04  0.00000E+00  0.28396E+04 -0.24034E+04    -4029.7    -2809.7    -5918.2      89
       90.0000  0.00000E+00  0.32706E+04  0.00000E+00  0.28606E+04 -0.24034E+04    -4094.1    -2835.1    -5702.3      90
       91.0000  0.00000E+00  0.32917E+04  0.00000E+00  0.28723E+04 -0.24034E+04    -4107.1    -2827.8    -5362.1      91
       92.0000  0.00000E+00  0.33057E+04  0.00000E+00  0.28806E+04 -0.24034E+04    -4108.1    -2815.0    -5083.5      92
       93.0000  0.00000E+00  0.33221E+04  0.00000E+00  0.28902E+04 -0.24034E+04    -4123.1    -2813.1    -4957.0      93
       94.0000  0.00000E+00  0.33362E+04  0.00000E+00  0.28987E+04 -0.24034E+04    -4135.3    -2809.6    -4838.7      94
       95.0000  0.00000E+00  0.33432E+04  0.00000E+00  0.29032E+04 -0.24034E+04    -4127.3    -2793.6    -4654.3      95
       96.0000  0.00000E+00  0.33479E+04  0.00000E+00  0.29063E+04 -0.24034E+04    -4114.4    -2775.1    -4511.0      96
       97.0000  0.00000E+00  0.33537E+04  0.00000E+00  0.29102E+04 -0.24034E+04    -4105.3    -2761.3    -4415.6      97
       98.0000  0.00000E+00  0.33584E+04  0.00000E+00  0.29133E+04 -0.24034E+04    -4092.9    -2746.4    -4312.0      98
       99.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.29157E+04 -0.24034E+04    -4076.0    -2730.1    -4207.0      99
      100.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.29157E+04 -0.24034E+04    -4047.0    -2707.0    -4077.5     100
      101.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.29157E+04 -0.24034E+04    -4015.6    -2685.3    -3970.0     101
      102.0000  0.00000E+00  0.33678E+04  0.00000E+00  0.29198E+04 -0.24034E+04    -4000.9    -2676.9    -3952.5     102
      103.0000  0.00000E+00  0.33877E+04  0.00000E+00  0.29324E+04 -0.24034E+04    -4022.4    -2695.1    -4079.0     103
      104.0000  0.00000E+00  0.34216E+04  0.00000E+00  0.29532E+04 -0.24034E+04    -4079.4    -2740.0    -4314.2     104
      105.0000  0.00000E+00  0.34708E+04  0.00000E+00  0.29822E+04 -0.24034E+04    -4191.7    -2815.3    -4726.6     105
      106.0000  0.00000E+00  0.35363E+04  0.00000E+00  0.30185E+04 -0.24034E+04    -4370.0    -2925.0    -5332.5     106
      107.0000  0.00000E+00  0.36136E+04  0.00000E+00  0.30582E+04 -0.24034E+04    -4582.2    -3061.6    -5830.4     107
      108.0000  0.00000E+00  0.37014E+04  0.00000E+00  0.30997E+04 -0.24034E+04    -4836.8    -3207.0    -6338.6     108
      109.0000  0.00000E+00  0.37927E+04  0.00000E+00  0.31397E+04 -0.24034E+04    -5062.4    -3350.6    -6607.4     109
      110.0000  0.00000E+00  0.38735E+04  0.00000E+00  0.31730E+04 -0.24034E+04    -5237.2    -3472.6    -6660.5     110
      111.0000  0.00000E+00  0.39554E+04  0.00000E+00  0.32048E+04 -0.24034E+04    -5467.8    -3595.3    -6791.8     111
      112.0000  0.00000E+00  0.40245E+04  0.00000E+00  0.32308E+04 -0.24034E+04    -5629.1    -3681.5    -6844.4     112
      113.0000  0.00000E+00  0.40771E+04  0.00000E+00  0.32508E+04 -0.24034E+04    -5730.5    -3727.1    -6755.5     113
      114.0000  0.00000E+00  0.41123E+04  0.00000E+00  0.32645E+04 -0.24034E+04    -5765.8    -3734.0    -6539.3     114
      115.0000  0.00000E+00  0.41251E+04  0.00000E+00  0.32700E+04 -0.24034E+04    -5718.7    -3692.2    -6160.7     115
      116.0000  0.00000E+00  0.41298E+04  0.00000E+00  0.32723E+04 -0.24034E+04    -5639.2    -3638.0    -5806.0     116
      117.0000  0.00000E+00  0.41333E+04  0.00000E+00  0.32740E+04 -0.24034E+04    -5561.1    -3588.4    -5565.1     117
      118.0000  0.00000E+00  0.41392E+04  0.00000E+00  0.32770E+04 -0.24034E+04    -5501.4    -3551.6    -5440.8     118
      119.0000  0.00000E+00  0.41415E+04  0.00000E+00  0.32782E+04 -0.24034E+04    -5427.4    -3507.2    -5280.1     119
      120.0000  0.00000E+00  0.41450E+04  0.00000E+00  0.32801E+04 -0.24034E+04    -5364.6    -3469.8    -5179.4     120
      121.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32813E+04 -0.24034E+04    -5299.4    -3431.6    -5072.2     121
      122.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32813E+04 -0.24034E+04    -5224.6    -3388.9    -4941.0     122
      123.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32813E+04 -0.24034E+04    -5153.8    -3348.7    -4838.4     123
      124.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32813E+04 -0.24034E+04    -5087.4    -3310.6    -4750.7     124
      125.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32813E+04 -0.24034E+04    -5024.0    -3274.3    -4673.3     125
      126.0000  0.00000E+00  0.41509E+04  0.00000E+00  0.32834E+04 -0.24034E+04    -4981.6    -3249.1    -4662.6     126
      127.0000  0.00000E+00  0.41708E+04  0.00000E+00  0.32940E+04 -0.24034E+04    -5013.6    -3264.2    -4882.5     127
      128.0000  0.00000E+00  0.42118E+04  0.00000E+00  0.33146E+04 -0.24034E+04    -5125.8    -3331.4    -5314.5     128
      129.0000  0.00000E+00  0.42726E+04  0.00000E+00  0.33429E+04 -0.24034E+04    -5309.6    -3450.2    -5830.7     129
      130.0000  0.00000E+00  0.43534E+04  0.00000E+00  0.33769E+04 -0.24034E+04    -5569.2    -3605.0    -6423.6     130
      131.0000  0.00000E+00  0.44482E+04  0.00000E+00  0.34131E+04 -0.24034E+04    -5831.3    -3775.4    -6808.3     131
      132.0000  0.00000E+00  0.45489E+04  0.00000E+00  0.34479E+04 -0.24034E+04    -6079.6    -3941.5    -7053.7     132
      133.0000  0.00000E+00  0.46484E+04  0.00000E+00  0.34788E+04 -0.24034E+04    -6273.0    -4107.7    -7092.6     133
      134.0000  0.00000E+00  0.47444E+04  0.00000E+00  0.35071E+04 -0.24034E+04    -6498.8    -4226.0    -7343.2     134
      135.0000  0.00000E+00  0.48345E+04  0.00000E+00  0.35322E+04 -0.24034E+04    -6617.3    -4335.7    -7298.1     135
      136.0000  0.00000E+00  0.49129E+04  0.00000E+00  0.35533E+04 -0.24034E+04    -6730.2    -4414.3    -7299.5     136
      137.0000  0.00000E+00  0.49715E+04  0.00000E+00  0.35693E+04 -0.24034E+04    -6795.3    -4443.5    -7245.7     137
      138.0000  0.00000E+00  0.50171E+04  0.00000E+00  0.35820E+04 -0.24034E+04    -6812.8    -4446.1    -7131.2     138
      139.0000  0.00000E+00  0.50417E+04  0.00000E+00  0.35893E+04 -0.24034E+04    -6766.8    -4404.4    -6903.9     139
      140.0000  0.00000E+00  0.50593E+04  0.00000E+00  0.35949E+04 -0.24034E+04    -6698.8    -4354.6    -6701.9     140
      141.0000  0.00000E+00  0.50757E+04  0.00000E+00  0.36003E+04 -0.24034E+04    -6631.7    -4308.8    -6562.9     141
      142.0000  0.00000E+00  0.50862E+04  0.00000E+00  0.36041E+04 -0.24034E+04    -6549.8    -4252.9    -6402.4     142
      143.0000  0.00000E+00  0.50991E+04  0.00000E+00  0.36088E+04 -0.24034E+04    -6478.7    -4208.5    -6311.5     143
      144.0000  0.00000E+00  0.51131E+04  0.00000E+00  0.36141E+04 -0.24034E+04    -6414.8    -4171.0    -6250.7     144
      145.0000  0.00000E+00  0.51283E+04  0.00000E+00  0.36198E+04 -0.24034E+04    -6358.7    -4139.5    -6210.3     145
      146.0000  0.00000E+00  0.51389E+04  0.00000E+00  0.36240E+04 -0.24034E+04    -6290.2    -4097.3    -6113.5     146
      147.0000  0.00000E+00  0.51424E+04  0.00000E+00  0.36255E+04 -0.24034E+04    -6194.1    -4036.6    -5933.2     147
      148.0000  0.00000E+00  0.51471E+04  0.00000E+00  0.36275E+04 -0.24034E+04    -6104.5    -3983.9    -5818.1     148
      149.0000  0.00000E+00  0.51529E+04  0.00000E+00  0.36301E+04 -0.24034E+04    -6024.1    -3938.1    -5740.9     149
      150.0000  0.00000E+00  0.51635E+04  0.00000E+00  0.36347E+04 -0.24034E+04    -5969.5    -3909.4    -5742.6     150
      151.0000  0.00000E+00  0.51892E+04  0.00000E+00  0.36451E+04 -0.24034E+04    -5981.1    -3925.8    -5927.2     151
      152.0000  0.00000E+00  0.52313E+04  0.00000E+00  0.36612E+04 -0.24034E+04    -6058.3    -3988.8    -6216.3     152
      153.0000  0.00000E+00  0.52922E+04  0.00000E+00  0.36824E+04 -0.24034E+04    -6196.7    -4099.5    -6550.3     153
      154.0000  0.00000E+00  0.53648E+04  0.00000E+00  0.37061E+04 -0.24034E+04    -6384.4    -4207.9    -6937.7     154
      155.0000  0.00000E+00  0.54549E+04  0.00000E+00  0.37329E+04 -0.24034E+04    -6549.8    -4339.1    -7159.0     155
      156.0000  0.00000E+00  0.55533E+04  0.00000E+00  0.37588E+04 -0.24034E+04    -6687.3    -4491.9    -7215.5     156
      157.0000  0.00000E+00  0.56469E+04  0.00000E+00  0.37825E+04 -0.24034E+04    -6874.3    -4586.0    -7468.3     157
      158.0000  0.00000E+00  0.57335E+04  0.00000E+00  0.38033E+04 -0.24034E+04    -6955.2    -4668.9    -7415.5     158
      159.0000  0.00000E+00  0.58061E+04  0.00000E+00  0.38205E+04 -0.24034E+04    -7025.6    -4717.1    -7397.8     159
      160.0000  0.00000E+00  0.58471E+04  0.00000E+00  0.38306E+04 -0.24034E+04    -7029.6    -4695.6    -7266.1     160
      161.0000  0.00000E+00  0.58646E+04  0.00000E+00  0.38355E+04 -0.24034E+04    -6962.3    -4630.6    -7001.2     161
      162.0000  0.00000E+00  0.58869E+04  0.00000E+00  0.38417E+04 -0.24034E+04    -6903.9    -4585.2    -6871.2     162
      163.0000  0.00000E+00  0.59021E+04  0.00000E+00  0.38464E+04 -0.24034E+04    -6829.4    -4529.5    -6722.5     163
      164.0000  0.00000E+00  0.59138E+04  0.00000E+00  0.38502E+04 -0.24034E+04    -6747.0    -4470.7    -6581.6     164
      165.0000  0.00000E+00  0.59220E+04  0.00000E+00  0.38531E+04 -0.24034E+04    -6656.1    -4407.5    -6435.9     165
      166.0000  0.00000E+00  0.59278E+04  0.00000E+00  0.38552E+04 -0.24034E+04    -6563.4    -4342.4    -6292.6     166
      167.0000  0.00000E+00  0.59325E+04  0.00000E+00  0.38570E+04 -0.24034E+04    -6467.8    -4278.2    -6160.1     167
      168.0000  0.00000E+00  0.59372E+04  0.00000E+00  0.38589E+04 -0.24034E+04    -6371.0    -4218.1    -6048.3     168
      169.0000  0.00000E+00  0.59431E+04  0.00000E+00  0.38615E+04 -0.24155E+04    -6259.0    -4089.1     -537.0     169
      170.0000  0.00000E+00  0.59454E+04  0.00000E+00  0.38626E+04 -0.24277E+04    -6056.1    -3949.7     -496.0     170
      171.0000  0.00000E+00  0.59489E+04  0.00000E+00  0.38646E+04 -0.24398E+04    -5825.2    -3823.8     -478.7     171
      172.0000  0.00000E+00  0.59524E+04  0.00000E+00  0.38666E+04 -0.24519E+04    -5594.8    -3707.0     -468.3     172
      173.0000  0.00000E+00  0.59559E+04  0.00000E+00  0.38687E+04 -0.24762E+04    -5372.8    -3573.1     -223.5     173
      174.0000  0.00000E+00  0.59606E+04  0.00000E+00  0.38724E+04 -0.30589E+04    -4148.5    -2655.7      -11.4     174
      175.0000  0.00000E+00  0.59782E+04  0.00000E+00  0.38885E+04 -0.36415E+04    -2207.9    -1730.0      -10.9     175
      176.0000  0.00000E+00  0.60144E+04  0.00000E+00  0.39238E+04 -0.42241E+04     -838.7    -1023.5      -10.5     176
      177.0000  0.00000E+00  0.60659E+04  0.00000E+00  0.39749E+04 -0.48068E+04     -270.0     -669.7      -10.3     177
      178.0000  0.00000E+00  0.61327E+04  0.00000E+00  0.40414E+04 -0.48068E+04     -222.1     -571.2     -194.3     178
      179.0000  0.00000E+00  0.62111E+04  0.00000E+00  0.41197E+04 -0.48068E+04     -258.2     -553.3     -284.0     179
      180.0000  0.00000E+00  0.62977E+04  0.00000E+00  0.42061E+04 -0.48068E+04     -303.4     -564.5     -364.4     180
      181.0000  0.00000E+00  0.63843E+04  0.00000E+00  0.42926E+04 -0.48068E+04     -353.9     -589.2     -441.4     181
      182.0000  0.00000E+00  0.64698E+04  0.00000E+00  0.43779E+04 -0.48068E+04     -408.8     -625.0     -516.4     182
      183.0000  0.00000E+00  0.65377E+04  0.00000E+00  0.44457E+04 -0.48068E+04     -457.7     -658.4     -571.5     183
      184.0000  0.00000E+00  0.65693E+04  0.00000E+00  0.44772E+04 -0.48068E+04     -485.1     -674.4     -565.3     184
      185.0000  0.00000E+00  0.66009E+04  0.00000E+00  0.45088E+04 -0.48068E+04     -512.2     -692.1     -582.5     185
      186.0000  0.00000E+00  0.66337E+04  0.00000E+00  0.45415E+04 -0.48068E+04     -540.2     -711.6     -611.8     186
      187.0000  0.00000E+00  0.66524E+04  0.00000E+00  0.45602E+04 -0.48068E+04     -558.4     -724.2     -615.2     187
      188.0000  0.00000E+00  0.66641E+04  0.00000E+00  0.45719E+04 -0.48068E+04     -571.9     -733.2     -615.2     188
      189.0000  0.00000E+00  0.66770E+04  0.00000E+00  0.45848E+04 -0.48068E+04     -586.2     -743.1     -626.1     189
      190.0000  0.00000E+00  0.66864E+04  0.00000E+00  0.45942E+04 -0.48068E+04     -598.5     -751.1     -631.9     190
      191.0000  0.00000E+00  0.66934E+04  0.00000E+00  0.46012E+04 -0.48068E+04     -608.9     -757.7     -636.4     191
      192.0000  0.00000E+00  0.67016E+04  0.00000E+00  0.46094E+04 -0.48068E+04     -619.7     -765.1     -646.4     192
      193.0000  0.00000E+00  0.67063E+04  0.00000E+00  0.46141E+04 -0.48068E+04     -627.9     -770.3     -649.5     193
      194.0000  0.00000E+00  0.67109E+04  0.00000E+00  0.46187E+04 -0.48068E+04     -636.0     -775.6     -655.3     194
      195.0000  0.00000E+00  0.67133E+04  0.00000E+00  0.46211E+04 -0.48068E+04     -642.4     -779.4     -657.2     195
      196.0000  0.00000E+00  0.67144E+04  0.00000E+00  0.46223E+04 -0.48068E+04     -647.8     -782.5     -658.7     196
      197.0000  0.00000E+00  0.67144E+04  0.00000E+00  0.46223E+04 -0.48068E+04     -652.2     -784.8     -659.5     197
      198.0000  0.00000E+00  0.67180E+04  0.00000E+00  0.46258E+04 -0.48068E+04     -659.1     -789.3     -669.5     198
      199.0000  0.00000E+00  0.67367E+04  0.00000E+00  0.46445E+04 -0.48068E+04     -677.4     -803.4     -713.2     199
      200.0000  0.00000E+00  0.67741E+04  0.00000E+00  0.46818E+04 -0.48068E+04     -713.2     -830.4     -803.1     200
      201.0000  0.00000E+00  0.68268E+04  0.00000E+00  0.47341E+04 -0.48068E+04     -765.9     -870.2     -925.5     201
      202.0000  0.00000E+00  0.68994E+04  0.00000E+00  0.48052E+04 -0.48068E+04     -841.5     -927.1    -1115.9     202
      203.0000  0.00000E+00  0.69860E+04  0.00000E+00  0.48885E+04 -0.48068E+04     -938.0     -999.3    -1368.6     203
      204.0000  0.00000E+00  0.70808E+04  0.00000E+00  0.49777E+04 -0.48068E+04    -1055.4    -1085.2    -1672.6     204
      205.0000  0.00000E+00  0.71745E+04  0.00000E+00  0.50637E+04 -0.48068E+04    -1180.0    -1174.7    -1978.3     205
      206.0000  0.00000E+00  0.72611E+04  0.00000E+00  0.51414E+04 -0.48068E+04    -1306.5    -1263.2    -2246.1     206
      207.0000  0.00000E+00  0.73407E+04  0.00000E+00  0.52113E+04 -0.48068E+04    -1428.3    -1346.8    -2474.8     207
      208.0000  0.00000E+00  0.74098E+04  0.00000E+00  0.52709E+04 -0.48068E+04    -1541.9    -1419.5    -2620.0     208
