 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
      106.0000  0.00000E+00  0.35363E+04  0.00000E+00  0.30796E+04 -0.24034E+04    -4097.3    -2740.2    -4897.9     106
      107.0000  0.00000E+00  0.36136E+04  0.00000E+00  0.31230E+04 -0.24034E+04    -4266.5    -2853.5    -5350.7     107
      108.0000  0.00000E+00  0.37014E+04  0.00000E+00  0.31692E+04 -0.24034E+04    -4446.2    -2980.3    -5731.8     108
      109.0000  0.00000E+00  0.37927E+04  0.00000E+00  0.32145E+04 -0.24034E+04    -4626.6    -3106.5    -6040.0     109
      110.0000  0.00000E+00  0.38735E+04  0.00000E+00  0.32525E+04 -0.24034E+04    -4776.7    -3212.9    -6184.5     110
      111.0000  0.00000E+00  0.39554E+04  0.00000E+00  0.32894E+04 -0.24034E+04    -4935.9    -3311.5    -6381.8     111
      112.0000  0.00000E+00  0.40245E+04  0.00000E+00  0.33197E+04 -0.24034E+04    -5052.1    -3386.3    -6408.1     112
      113.0000  0.00000E+00  0.40771E+04  0.00000E+00  0.33426E+04 -0.24034E+04    -5143.7    -3430.1    -6381.2     113
      114.0000  0.00000E+00  0.41123E+04  0.00000E+00  0.33580E+04 -0.24034E+04    -5194.9    -3443.1    -6255.6     114
      115.0000  0.00000E+00  0.41251E+04  0.00000E+00  0.33641E+04 -0.24034E+04    -5195.2    -3420.0    -6003.1     115
      116.0000  0.00000E+00  0.41298E+04  0.00000E+00  0.33665E+04 -0.24034E+04    -5174.5    -3386.9    -5744.9     116
      117.0000  0.00000E+00  0.41333E+04  0.00000E+00  0.33684E+04 -0.24034E+04    -5149.8    -3355.6    -5540.3     117
      118.0000  0.00000E+00  0.41392E+04  0.00000E+00  0.33716E+04 -0.24034E+04    -5129.7    -3331.9    -5403.5     118
      119.0000  0.00000E+00  0.41415E+04  0.00000E+00  0.33729E+04 -0.24034E+04    -5100.3    -3302.6    -5251.4     119
      120.0000  0.00000E+00  0.41450E+04  0.00000E+00  0.33748E+04 -0.24034E+04    -5072.9    -3277.6    -5134.7     120
      121.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33762E+04 -0.24034E+04    -5041.6    -3251.1    -5020.6     121
      122.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33762E+04 -0.24034E+04    -5002.9    -3220.8    -4895.1     122
      123.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33762E+04 -0.24034E+04    -4963.2    -3191.6    -4787.5     123
      124.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33762E+04 -0.24034E+04    -4923.0    -3163.4    -4692.6     124
      125.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33762E+04 -0.24034E+04    -4882.4    -3135.9    -4607.4     125
      126.0000  0.00000E+00  0.41509E+04  0.00000E+00  0.33783E+04 -0.24034E+04    -4851.0    -3116.5    -4572.6     126
      127.0000  0.00000E+00  0.41708E+04  0.00000E+00  0.33894E+04 -0.24034E+04    -4859.4    -3128.6    -4707.2     127
      128.0000  0.00000E+00  0.42118E+04  0.00000E+00  0.34112E+04 -0.24034E+04    -4917.2    -3180.6    -5007.5     128
      129.0000  0.00000E+00  0.42726E+04  0.00000E+00  0.34420E+04 -0.24034E+04    -5021.5    -3265.4    -5407.5     129
      130.0000  0.00000E+00  0.43534E+04  0.00000E+00  0.34802E+04 -0.24034E+04    -5162.1    -3381.0    -5836.2     130
      131.0000  0.00000E+00  0.44482E+04  0.00000E+00  0.35218E+04 -0.24034E+04    -5323.6    -3512.3    -6222.6     131
      132.0000  0.00000E+00  0.45489E+04  0.00000E+00  0.35629E+04 -0.24034E+04    -5484.3    -3642.6    -6508.9     132
      133.0000  0.00000E+00  0.46484E+04  0.00000E+00  0.36009E+04 -0.24034E+04    -5631.6    -3760.6    -6702.6     133
      134.0000  0.00000E+00  0.47444E+04  0.00000E+00  0.36353E+04 -0.24034E+04    -5762.4    -3872.6    -6817.7     134
      135.0000  0.00000E+00  0.48345E+04  0.00000E+00  0.36660E+04 -0.24034E+04    -5895.9    -3967.0    -6946.7     135
      136.0000  0.00000E+00  0.49129E+04  0.00000E+00  0.36920E+04 -0.24034E+04    -6007.3    -4035.0    -7005.6     136
      137.0000  0.00000E+00  0.49715E+04  0.00000E+00  0.37114E+04 -0.24034E+04    -6078.1    -4067.1    -6962.5     137
      138.0000  0.00000E+00  0.50171E+04  0.00000E+00  0.37267E+04 -0.24034E+04    -6119.8    -4080.5    -6867.1     138
      139.0000  0.00000E+00  0.50417E+04  0.00000E+00  0.37353E+04 -0.24034E+04    -6125.2    -4062.0    -6692.3     139
      140.0000  0.00000E+00  0.50593E+04  0.00000E+00  0.37417E+04 -0.24034E+04    -6117.2    -4038.1    -6530.2     140
      141.0000  0.00000E+00  0.50757E+04  0.00000E+00  0.37479E+04 -0.24034E+04    -6105.9    -4016.8    -6401.9     141
      142.0000  0.00000E+00  0.50862E+04  0.00000E+00  0.37521E+04 -0.24034E+04    -6084.0    -3988.3    -6262.2     142
      143.0000  0.00000E+00  0.50991E+04  0.00000E+00  0.37573E+04 -0.24034E+04    -6064.1    -3966.8    -6167.2     143
      144.0000  0.00000E+00  0.51131E+04  0.00000E+00  0.37630E+04 -0.24034E+04    -6045.8    -3949.1    -6098.9     144
      145.0000  0.00000E+00  0.51283E+04  0.00000E+00  0.37692E+04 -0.24034E+04    -6029.3    -3934.6    -6050.7     145
      146.0000  0.00000E+00  0.51389E+04  0.00000E+00  0.37737E+04 -0.24034E+04    -6004.7    -3912.7    -5974.6     146
      147.0000  0.00000E+00  0.51424E+04  0.00000E+00  0.37753E+04 -0.24034E+04    -5965.4    -3878.5    -5851.4     147
      148.0000  0.00000E+00  0.51471E+04  0.00000E+00  0.37775E+04 -0.24034E+04    -5927.3    -3848.6    -5762.3     148
      149.0000  0.00000E+00  0.51529E+04  0.00000E+00  0.37802E+04 -0.24034E+04    -5891.2    -3822.4    -5696.4     149
      150.0000  0.00000E+00  0.51635E+04  0.00000E+00  0.37850E+04 -0.24034E+04    -5864.7    -3806.3    -5679.4     150
      151.0000  0.00000E+00  0.51892E+04  0.00000E+00  0.37958E+04 -0.24034E+04    -5867.5    -3818.2    -5780.1     151
      152.0000  0.00000E+00  0.52313E+04  0.00000E+00  0.38131E+04 -0.24034E+04    -5902.5    -3860.1    -5973.3     152
      153.0000  0.00000E+00  0.52922E+04  0.00000E+00  0.38366E+04 -0.24034E+04    -5971.5    -3934.0    -6232.1     153
      154.0000  0.00000E+00  0.53648E+04  0.00000E+00  0.38632E+04 -0.24034E+04    -6063.8    -4016.4    -6512.0     154
      155.0000  0.00000E+00  0.54549E+04  0.00000E+00  0.38940E+04 -0.24034E+04    -6168.2    -4119.1    -6746.9     155
      156.0000  0.00000E+00  0.55533E+04  0.00000E+00  0.39255E+04 -0.24034E+04    -6277.0    -4223.3    -6942.9     156
      157.0000  0.00000E+00  0.56469E+04  0.00000E+00  0.39535E+04 -0.24034E+04    -6369.7    -4317.5    -7039.0     157
      158.0000  0.00000E+00  0.57335E+04  0.00000E+00  0.39783E+04 -0.24034E+04    -6462.1    -4392.3    -7141.8     158
      159.0000  0.00000E+00  0.58061E+04  0.00000E+00  0.39987E+04 -0.24034E+04    -6532.1    -4438.2    -7177.8     159
      160.0000  0.00000E+00  0.58471E+04  0.00000E+00  0.40105E+04 -0.24034E+04    -6556.7    -4432.8    -7080.4     160
      161.0000  0.00000E+00  0.58646E+04  0.00000E+00  0.40159E+04 -0.24034E+04    -6543.6    -4396.8    -6890.2     161
      162.0000  0.00000E+00  0.58869E+04  0.00000E+00  0.40229E+04 -0.24034E+04    -6533.2    -4375.6    -6775.8     162
      163.0000  0.00000E+00  0.59021E+04  0.00000E+00  0.40279E+04 -0.24034E+04    -6512.6    -4346.8    -6652.7     163
      164.0000  0.00000E+00  0.59138E+04  0.00000E+00  0.40320E+04 -0.24034E+04    -6485.9    -4315.5    -6537.9     164
      165.0000  0.00000E+00  0.59220E+04  0.00000E+00  0.40350E+04 -0.24034E+04    -6452.8    -4280.9    -6423.2     165
      166.0000  0.00000E+00  0.59278E+04  0.00000E+00  0.40372E+04 -0.24034E+04    -6414.9    -4244.4    -6311.5     166
      167.0000  0.00000E+00  0.59325E+04  0.00000E+00  0.40391E+04 -0.24034E+04    -6374.0    -4207.9    -6207.9     167
      168.0000  0.00000E+00  0.59372E+04  0.00000E+00  0.40410E+04 -0.24034E+04    -6331.6    -4173.3    -6118.9     168
      169.0000  0.00000E+00  0.59431E+04  0.00000E+00  0.40435E+04 -0.24155E+04    -6288.5    -4095.6     -446.7     169
      170.0000  0.00000E+00  0.59454E+04  0.00000E+00  0.40446E+04 -0.24277E+04    -6216.7    -4009.8     -391.4     170
      171.0000  0.00000E+00  0.59489E+04  0.00000E+00  0.40464E+04 -0.24398E+04    -6117.2    -3928.0     -373.6     171
      172.0000  0.00000E+00  0.59524E+04  0.00000E+00  0.40483E+04 -0.24519E+04    -5999.7    -3847.4     -361.7     172
      173.0000  0.00000E+00  0.59559E+04  0.00000E+00  0.40503E+04 -0.24762E+04    -5872.0    -3742.1     -172.8     173
      174.0000  0.00000E+00  0.59606E+04  0.00000E+00  0.40537E+04 -0.30588E+04    -4855.7    -2872.9      -13.5     174
      175.0000  0.00000E+00  0.59782E+04  0.00000E+00  0.40695E+04 -0.36415E+04    -2987.5    -1974.5      -12.9     175
      176.0000  0.00000E+00  0.60145E+04  0.00000E+00  0.41044E+04 -0.42241E+04    -1375.6    -1210.1      -12.6     176
      177.0000  0.00000E+00  0.60660E+04  0.00000E+00  0.41553E+04 -0.48068E+04     -461.2     -779.7      -12.4     177
      178.0000  0.00000E+00  0.61327E+04  0.00000E+00  0.42218E+04 -0.48068E+04     -305.4     -661.7     -185.9     178
      179.0000  0.00000E+00  0.62111E+04  0.00000E+00  0.43000E+04 -0.48068E+04     -317.6     -643.2     -301.3     179
      180.0000  0.00000E+00  0.62978E+04  0.00000E+00  0.43864E+04 -0.48068E+04     -354.2     -654.9     -416.0     180
      181.0000  0.00000E+00  0.63844E+04  0.00000E+00  0.44729E+04 -0.48068E+04     -397.9     -678.7     -531.0     181
      182.0000  0.00000E+00  0.64698E+04  0.00000E+00  0.45581E+04 -0.48068E+04     -444.8     -709.4     -649.9     182
      183.0000  0.00000E+00  0.65377E+04  0.00000E+00  0.46258E+04 -0.48068E+04     -487.4     -736.9     -723.7     183
      184.0000  0.00000E+00  0.65693E+04  0.00000E+00  0.46573E+04 -0.48068E+04     -511.7     -748.8     -711.7     184
      185.0000  0.00000E+00  0.66009E+04  0.00000E+00  0.46888E+04 -0.48068E+04     -536.3     -762.5     -719.7     185
      186.0000  0.00000E+00  0.66337E+04  0.00000E+00  0.47215E+04 -0.48068E+04     -561.3     -778.1     -740.7     186
      187.0000  0.00000E+00  0.66524E+04  0.00000E+00  0.47401E+04 -0.48068E+04     -578.3     -787.5     -730.0     187
      188.0000  0.00000E+00  0.66642E+04  0.00000E+00  0.47519E+04 -0.48068E+04     -591.3     -793.8     -715.6     188
      189.0000  0.00000E+00  0.66770E+04  0.00000E+00  0.47647E+04 -0.48068E+04     -605.2     -801.3     -715.6     189
      190.0000  0.00000E+00  0.66864E+04  0.00000E+00  0.47741E+04 -0.48068E+04     -617.7     -807.3     -711.9     190
      191.0000  0.00000E+00  0.66934E+04  0.00000E+00  0.47811E+04 -0.48068E+04     -627.9     -812.2     -708.1     191
      192.0000  0.00000E+00  0.67016E+04  0.00000E+00  0.47893E+04 -0.48068E+04     -638.6     -818.1     -712.1     192
      193.0000  0.00000E+00  0.67063E+04  0.00000E+00  0.47940E+04 -0.48068E+04     -647.1     -822.1     -709.5     193
      194.0000  0.00000E+00  0.67110E+04  0.00000E+00  0.47987E+04 -0.48068E+04     -655.6     -826.2     -710.8     194
      195.0000  0.00000E+00  0.67133E+04  0.00000E+00  0.48010E+04 -0.48068E+04     -662.5     -829.1     -708.6     195
      196.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.48022E+04 -0.48068E+04     -668.6     -831.4     -706.5     196
      197.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.48022E+04 -0.48068E+04     -673.7     -833.1     -704.1     197
      198.0000  0.00000E+00  0.67180E+04  0.00000E+00  0.48057E+04 -0.48068E+04     -681.0     -836.9     -712.8     198
      199.0000  0.00000E+00  0.67367E+04  0.00000E+00  0.48244E+04 -0.48068E+04     -699.3     -849.7     -761.9     199
      200.0000  0.00000E+00  0.67742E+04  0.00000E+00  0.48617E+04 -0.48068E+04     -735.1     -874.4     -849.3     200
      201.0000  0.00000E+00  0.68269E+04  0.00000E+00  0.49137E+04 -0.48068E+04     -785.0     -911.6     -979.1     201
      202.0000  0.00000E+00  0.68994E+04  0.00000E+00  0.49844E+04 -0.48068E+04     -859.9     -966.0    -1183.3     202
      203.0000  0.00000E+00  0.69861E+04  0.00000E+00  0.50672E+04 -0.48068E+04     -959.0    -1037.6    -1457.8     203
      204.0000  0.00000E+00  0.70809E+04  0.00000E+00  0.51557E+04 -0.48068E+04    -1082.1    -1123.3    -1791.6     204
      205.0000  0.00000E+00  0.71745E+04  0.00000E+00  0.52409E+04 -0.48068E+04    -1214.0    -1214.0    -2129.1     205
      206.0000  0.00000E+00  0.72612E+04  0.00000E+00  0.53179E+04 -0.48068E+04    -1348.0    -1303.3    -2420.4     206
      207.0000  0.00000E+00  0.73408E+04  0.00000E+00  0.53870E+04 -0.48068E+04    -1477.3    -1388.0    -2663.2     207
      208.0000  0.00000E+00  0.74098E+04  0.00000E+00  0.54460E+04 -0.48068E+04    -1598.3    -1461.9    -2821.2     208
      209.0000  0.00000E+00  0.74625E+04  0.00000E+00  0.54905E+04 -0.48068E+04    -1687.7    -1517.9    -2829.6     209
