 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
      102.0000  0.00000E+00  0.33678E+04  0.00000E+00  0.29848E+04 -0.24034E+04    -3427.8    -2273.7    -3258.7     102
      103.0000  0.00000E+00  0.33877E+04  0.00000E+00  0.29991E+04 -0.24034E+04    -3433.4    -2283.4    -3359.3     103
      104.0000  0.00000E+00  0.34216E+04  0.00000E+00  0.30230E+04 -0.24034E+04    -3472.8    -2314.6    -3561.4     104
      105.0000  0.00000E+00  0.34708E+04  0.00000E+00  0.30566E+04 -0.24034E+04    -3551.2    -2369.2    -3870.8     105
      106.0000  0.00000E+00  0.35363E+04  0.00000E+00  0.30999E+04 -0.24034E+04    -3668.8    -2448.9    -4286.9     106
      107.0000  0.00000E+00  0.36136E+04  0.00000E+00  0.31486E+04 -0.24034E+04    -3815.6    -2545.8    -4738.1     107
      108.0000  0.00000E+00  0.37014E+04  0.00000E+00  0.32011E+04 -0.24034E+04    -3989.2    -2653.0    -5216.8     108
      109.0000  0.00000E+00  0.37927E+04  0.00000E+00  0.32531E+04 -0.24034E+04    -4158.9    -2761.5    -5590.9     109
      110.0000  0.00000E+00  0.38735E+04  0.00000E+00  0.32972E+04 -0.24034E+04    -4303.3    -2854.6    -5801.0     110
      111.0000  0.00000E+00  0.39554E+04  0.00000E+00  0.33402E+04 -0.24034E+04    -4459.1    -2946.5    -6014.0     111
      112.0000  0.00000E+00  0.40245E+04  0.00000E+00  0.33755E+04 -0.24034E+04    -4581.8    -3014.3    -6103.0     112
      113.0000  0.00000E+00  0.40771E+04  0.00000E+00  0.34022E+04 -0.24034E+04    -4663.5    -3054.3    -6058.4     113
      114.0000  0.00000E+00  0.41123E+04  0.00000E+00  0.34201E+04 -0.24034E+04    -4704.0    -3066.5    -5895.2     114
      115.0000  0.00000E+00  0.41251E+04  0.00000E+00  0.34273E+04 -0.24034E+04    -4694.1    -3046.0    -5591.4     115
      116.0000  0.00000E+00  0.41298E+04  0.00000E+00  0.34300E+04 -0.24034E+04    -4664.3    -3015.2    -5300.2     116
      117.0000  0.00000E+00  0.41333E+04  0.00000E+00  0.34322E+04 -0.24034E+04    -4631.1    -2985.4    -5059.4     117
      118.0000  0.00000E+00  0.41392E+04  0.00000E+00  0.34358E+04 -0.24034E+04    -4601.9    -2962.0    -4882.9     118
      119.0000  0.00000E+00  0.41415E+04  0.00000E+00  0.34373E+04 -0.24034E+04    -4562.5    -2933.7    -4696.6     119
      120.0000  0.00000E+00  0.41450E+04  0.00000E+00  0.34396E+04 -0.24034E+04    -4525.5    -2909.1    -4557.9     120
      121.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.34411E+04 -0.24034E+04    -4485.3    -2883.3    -4425.0     121
      122.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.34411E+04 -0.24034E+04    -4438.4    -2854.2    -4284.7     122
      123.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.34411E+04 -0.24034E+04    -4391.1    -2826.0    -4164.3     123
      124.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.34411E+04 -0.24034E+04    -4343.3    -2798.6    -4059.1     124
      125.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.34411E+04 -0.24034E+04    -4294.8    -2771.9    -3966.4     125
      126.0000  0.00000E+00  0.41509E+04  0.00000E+00  0.34436E+04 -0.24034E+04    -4254.0    -2752.4    -3924.0     126
      127.0000  0.00000E+00  0.41708E+04  0.00000E+00  0.34562E+04 -0.24034E+04    -4251.4    -2760.2    -4044.0     127
      128.0000  0.00000E+00  0.42118E+04  0.00000E+00  0.34812E+04 -0.24034E+04    -4300.1    -2802.5    -4331.6     128
      129.0000  0.00000E+00  0.42726E+04  0.00000E+00  0.35170E+04 -0.24034E+04    -4400.4    -2877.1    -4755.7     129
      130.0000  0.00000E+00  0.43534E+04  0.00000E+00  0.35619E+04 -0.24034E+04    -4547.1    -2977.4    -5275.9     130
      131.0000  0.00000E+00  0.44482E+04  0.00000E+00  0.36113E+04 -0.24034E+04    -4714.2    -3094.6    -5757.4     131
      132.0000  0.00000E+00  0.45489E+04  0.00000E+00  0.36604E+04 -0.24034E+04    -4888.7    -3215.0    -6149.7     132
      133.0000  0.00000E+00  0.46484E+04  0.00000E+00  0.37062E+04 -0.24034E+04    -5053.4    -3326.9    -6410.9     133
      134.0000  0.00000E+00  0.47444E+04  0.00000E+00  0.37482E+04 -0.24034E+04    -5205.8    -3428.1    -6583.1     134
      135.0000  0.00000E+00  0.48345E+04  0.00000E+00  0.37858E+04 -0.24034E+04    -5339.8    -3521.1    -6676.2     135
      136.0000  0.00000E+00  0.49129E+04  0.00000E+00  0.38176E+04 -0.24034E+04    -5457.2    -3591.7    -6751.8     136
      137.0000  0.00000E+00  0.49715E+04  0.00000E+00  0.38412E+04 -0.24034E+04    -5533.6    -3629.2    -6710.9     137
      138.0000  0.00000E+00  0.50171E+04  0.00000E+00  0.38597E+04 -0.24034E+04    -5580.6    -3647.8    -6603.3     138
      139.0000  0.00000E+00  0.50417E+04  0.00000E+00  0.38699E+04 -0.24034E+04    -5585.8    -3636.0    -6395.3     139
      140.0000  0.00000E+00  0.50593E+04  0.00000E+00  0.38776E+04 -0.24034E+04    -5576.1    -3617.4    -6192.0     140
      141.0000  0.00000E+00  0.50757E+04  0.00000E+00  0.38850E+04 -0.24034E+04    -5563.2    -3600.2    -6032.6     141
      142.0000  0.00000E+00  0.50862E+04  0.00000E+00  0.38900E+04 -0.24034E+04    -5538.7    -3576.1    -5862.7     142
      143.0000  0.00000E+00  0.50991E+04  0.00000E+00  0.38962E+04 -0.24034E+04    -5518.8    -3557.9    -5750.9     143
      144.0000  0.00000E+00  0.51131E+04  0.00000E+00  0.39030E+04 -0.24034E+04    -5501.3    -3543.0    -5668.5     144
      145.0000  0.00000E+00  0.51283E+04  0.00000E+00  0.39103E+04 -0.24034E+04    -5486.2    -3531.1    -5608.6     145
      146.0000  0.00000E+00  0.51389E+04  0.00000E+00  0.39156E+04 -0.24034E+04    -5460.9    -3512.3    -5513.4     146
      147.0000  0.00000E+00  0.51424E+04  0.00000E+00  0.39175E+04 -0.24034E+04    -5419.3    -3482.3    -5365.0     147
      148.0000  0.00000E+00  0.51471E+04  0.00000E+00  0.39201E+04 -0.24034E+04    -5380.1    -3455.6    -5257.1     148
      149.0000  0.00000E+00  0.51529E+04  0.00000E+00  0.39233E+04 -0.24034E+04    -5343.0    -3432.0    -5174.3     149
      150.0000  0.00000E+00  0.51635E+04  0.00000E+00  0.39289E+04 -0.24034E+04    -5316.1    -3417.4    -5146.3     150
      151.0000  0.00000E+00  0.51892E+04  0.00000E+00  0.39417E+04 -0.24034E+04    -5320.8    -3428.0    -5251.8     151
      152.0000  0.00000E+00  0.52313E+04  0.00000E+00  0.39621E+04 -0.24034E+04    -5362.9    -3466.1    -5478.8     152
      153.0000  0.00000E+00  0.52922E+04  0.00000E+00  0.39901E+04 -0.24034E+04    -5446.1    -3534.3    -5812.7     153
      154.0000  0.00000E+00  0.53648E+04  0.00000E+00  0.40220E+04 -0.24034E+04    -5554.8    -3612.9    -6153.0     154
      155.0000  0.00000E+00  0.54549E+04  0.00000E+00  0.40592E+04 -0.24034E+04    -5681.7    -3711.4    -6461.8     155
      156.0000  0.00000E+00  0.55533E+04  0.00000E+00  0.40972E+04 -0.24034E+04    -5813.4    -3814.5    -6709.2     156
      157.0000  0.00000E+00  0.56469E+04  0.00000E+00  0.41313E+04 -0.24034E+04    -5928.1    -3911.6    -6835.0     157
      158.0000  0.00000E+00  0.57335E+04  0.00000E+00  0.41614E+04 -0.24034E+04    -6044.5    -3991.7    -6967.3     158
      159.0000  0.00000E+00  0.58061E+04  0.00000E+00  0.41860E+04 -0.24034E+04    -6129.3    -4045.5    -7012.7     159
      160.0000  0.00000E+00  0.58471E+04  0.00000E+00  0.42002E+04 -0.24034E+04    -6157.6    -4051.2    -6890.2     160
      161.0000  0.00000E+00  0.58646E+04  0.00000E+00  0.42066E+04 -0.24034E+04    -6140.9    -4025.8    -6656.1     161
      162.0000  0.00000E+00  0.58869E+04  0.00000E+00  0.42148E+04 -0.24034E+04    -6129.8    -4011.0    -6520.0     162
      163.0000  0.00000E+00  0.59021E+04  0.00000E+00  0.42208E+04 -0.24034E+04    -6106.9    -3988.7    -6372.7     163
      164.0000  0.00000E+00  0.59138E+04  0.00000E+00  0.42256E+04 -0.24034E+04    -6077.7    -3963.3    -6232.1     164
      165.0000  0.00000E+00  0.59220E+04  0.00000E+00  0.42291E+04 -0.24034E+04    -6041.1    -3934.3    -6091.3     165
      166.0000  0.00000E+00  0.59278E+04  0.00000E+00  0.42317E+04 -0.24034E+04    -5998.9    -3903.1    -5956.3     166
      167.0000  0.00000E+00  0.59325E+04  0.00000E+00  0.42339E+04 -0.24034E+04    -5953.9    -3871.3    -5833.6     167
      168.0000  0.00000E+00  0.59372E+04  0.00000E+00  0.42361E+04 -0.24034E+04    -5908.9    -3841.0    -5729.6     168
      169.0000  0.00000E+00  0.59431E+04  0.00000E+00  0.42390E+04 -0.24155E+04    -5864.9    -3770.8     -454.0     169
      170.0000  0.00000E+00  0.59454E+04  0.00000E+00  0.42402E+04 -0.24277E+04    -5788.8    -3694.5     -407.6     170
      171.0000  0.00000E+00  0.59489E+04  0.00000E+00  0.42422E+04 -0.24398E+04    -5687.1    -3622.3     -388.8     171
      172.0000  0.00000E+00  0.59524E+04  0.00000E+00  0.42443E+04 -0.24519E+04    -5573.1    -3552.4     -376.5     172
      173.0000  0.00000E+00  0.59559E+04  0.00000E+00  0.42465E+04 -0.24762E+04    -5452.2    -3461.8     -175.4     173
      174.0000  0.00000E+00  0.59606E+04  0.00000E+00  0.42501E+04 -0.30589E+04    -4559.9    -2711.1      -18.3     174
      175.0000  0.00000E+00  0.59782E+04  0.00000E+00  0.42660E+04 -0.36415E+04    -2874.7    -1933.4      -17.5     175
      176.0000  0.00000E+00  0.60145E+04  0.00000E+00  0.43010E+04 -0.42242E+04    -1400.1    -1260.8      -17.0     176
      177.0000  0.00000E+00  0.60660E+04  0.00000E+00  0.43519E+04 -0.48068E+04     -510.4     -830.0      -16.7     177
      178.0000  0.00000E+00  0.61327E+04  0.00000E+00  0.44184E+04 -0.48068E+04     -309.0     -690.7     -181.7     178
      179.0000  0.00000E+00  0.62111E+04  0.00000E+00  0.44966E+04 -0.48068E+04     -317.1     -669.1     -289.8     179
      180.0000  0.00000E+00  0.62977E+04  0.00000E+00  0.45830E+04 -0.48068E+04     -352.3     -679.4     -409.3     180
      181.0000  0.00000E+00  0.63844E+04  0.00000E+00  0.46694E+04 -0.48068E+04     -398.5     -705.3     -535.0     181
      182.0000  0.00000E+00  0.64698E+04  0.00000E+00  0.47546E+04 -0.48068E+04     -456.1     -741.4     -675.0     182
      183.0000  0.00000E+00  0.65377E+04  0.00000E+00  0.48223E+04 -0.48068E+04     -511.9     -776.3     -773.5     183
      184.0000  0.00000E+00  0.65693E+04  0.00000E+00  0.48538E+04 -0.48068E+04     -548.9     -793.5     -763.7     184
      185.0000  0.00000E+00  0.66009E+04  0.00000E+00  0.48853E+04 -0.48068E+04     -583.8     -813.1     -781.5     185
      186.0000  0.00000E+00  0.66337E+04  0.00000E+00  0.49179E+04 -0.48068E+04     -621.4     -835.2     -815.3     186
      187.0000  0.00000E+00  0.66524E+04  0.00000E+00  0.49366E+04 -0.48068E+04     -649.9     -849.8     -809.6     187
      188.0000  0.00000E+00  0.66641E+04  0.00000E+00  0.49483E+04 -0.48068E+04     -670.1     -860.7     -799.4     188
      189.0000  0.00000E+00  0.66770E+04  0.00000E+00  0.49612E+04 -0.48068E+04     -691.4     -872.6     -806.9     189
      190.0000  0.00000E+00  0.66864E+04  0.00000E+00  0.49706E+04 -0.48068E+04     -709.7     -882.5     -808.7     190
      191.0000  0.00000E+00  0.66934E+04  0.00000E+00  0.49776E+04 -0.48068E+04     -726.5     -890.9     -809.9     191
      192.0000  0.00000E+00  0.67016E+04  0.00000E+00  0.49858E+04 -0.48068E+04     -743.9     -900.1     -820.4     192
      193.0000  0.00000E+00  0.67063E+04  0.00000E+00  0.49905E+04 -0.48068E+04     -756.8     -906.8     -821.5     193
      194.0000  0.00000E+00  0.67109E+04  0.00000E+00  0.49951E+04 -0.48068E+04     -769.4     -913.5     -827.1     194
      195.0000  0.00000E+00  0.67133E+04  0.00000E+00  0.49975E+04 -0.48068E+04     -779.5     -918.5     -827.4     195
      196.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.49986E+04 -0.48068E+04     -788.1     -922.6     -827.5     196
      197.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.49986E+04 -0.48068E+04     -795.2     -925.8     -826.7     197
      198.0000  0.00000E+00  0.67180E+04  0.00000E+00  0.50022E+04 -0.48068E+04     -805.4     -931.4     -839.7     198
      199.0000  0.00000E+00  0.67367E+04  0.00000E+00  0.50208E+04 -0.48068E+04     -830.3     -948.0     -902.4     199
      200.0000  0.00000E+00  0.67742E+04  0.00000E+00  0.50575E+04 -0.48068E+04     -874.7     -978.2    -1014.9     200
      201.0000  0.00000E+00  0.68268E+04  0.00000E+00  0.51085E+04 -0.48068E+04     -936.2    -1020.5    -1176.3     201
      202.0000  0.00000E+00  0.68994E+04  0.00000E+00  0.51775E+04 -0.48068E+04    -1022.0    -1080.1    -1421.7     202
      203.0000  0.00000E+00  0.69860E+04  0.00000E+00  0.52582E+04 -0.48068E+04    -1130.8    -1155.2    -1737.9     203
      204.0000  0.00000E+00  0.70809E+04  0.00000E+00  0.53442E+04 -0.48068E+04    -1261.7    -1243.2    -2104.7     204
      205.0000  0.00000E+00  0.71745E+04  0.00000E+00  0.54270E+04 -0.48068E+04    -1399.3    -1333.2    -2457.8     205
      206.0000  0.00000E+00  0.72611E+04  0.00000E+00  0.55017E+04 -0.48068E+04    -1536.1    -1419.9    -2746.4     206
      207.0000  0.00000E+00  0.73407E+04  0.00000E+00  0.55690E+04 -0.48068E+04    -1667.5    -1499.7    -2969.9     207
      208.0000  0.00000E+00  0.74098E+04  0.00000E+00  0.56264E+04 -0.48068E+04    -1782.8    -1569.7    -3086.4     208
