 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
       44.0000  0.00000E+00  0.15885E+04  0.00000E+00  0.15672E+04 -0.24034E+04    -1263.3    -1040.2    -1655.3      44
       45.0000  0.00000E+00  0.15943E+04  0.00000E+00  0.15731E+04 -0.24034E+04    -1265.7    -1040.1    -1529.1      45
       46.0000  0.00000E+00  0.15990E+04  0.00000E+00  0.15778E+04 -0.24034E+04    -1266.0    -1039.7    -1442.3      46
       47.0000  0.00000E+00  0.16025E+04  0.00000E+00  0.15813E+04 -0.24034E+04    -1263.8    -1038.4    -1376.2      47
       48.0000  0.00000E+00  0.16049E+04  0.00000E+00  0.15836E+04 -0.24034E+04    -1259.0    -1036.2    -1322.2      48
       49.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15848E+04 -0.24034E+04    -1251.7    -1032.9    -1277.6      49
       50.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15848E+04 -0.24034E+04    -1242.3    -1028.6    -1239.0      50
       51.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15848E+04 -0.24034E+04    -1232.8    -1024.5    -1211.1      51
       52.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15848E+04 -0.24034E+04    -1223.4    -1020.6    -1189.6      52
       53.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15848E+04 -0.24034E+04    -1214.1    -1016.9    -1172.2      53
       54.0000  0.00000E+00  0.16096E+04  0.00000E+00  0.15883E+04 -0.24034E+04    -1210.3    -1017.1    -1177.3      54
       55.0000  0.00000E+00  0.16295E+04  0.00000E+00  0.16074E+04 -0.24034E+04    -1232.3    -1034.4    -1270.2      55
       56.0000  0.00000E+00  0.16657E+04  0.00000E+00  0.16415E+04 -0.24034E+04    -1283.4    -1068.9    -1444.0      56
       57.0000  0.00000E+00  0.17196E+04  0.00000E+00  0.16913E+04 -0.24034E+04    -1367.7    -1124.8    -1721.7      57
       58.0000  0.00000E+00  0.17922E+04  0.00000E+00  0.17566E+04 -0.24034E+04    -1493.9    -1205.8    -2163.9      58
       59.0000  0.00000E+00  0.18788E+04  0.00000E+00  0.18317E+04 -0.24034E+04    -1657.4    -1308.9    -2753.3      59
       60.0000  0.00000E+00  0.19666E+04  0.00000E+00  0.19050E+04 -0.24034E+04    -1836.9    -1418.1    -3345.8      60
       61.0000  0.00000E+00  0.20380E+04  0.00000E+00  0.19631E+04 -0.24034E+04    -1991.6    -1504.0    -3693.5      61
       62.0000  0.00000E+00  0.21188E+04  0.00000E+00  0.20265E+04 -0.24034E+04    -2166.0    -1606.7    -4128.1      62
       63.0000  0.00000E+00  0.21960E+04  0.00000E+00  0.20851E+04 -0.24034E+04    -2342.1    -1705.4    -4470.9      63
       64.0000  0.00000E+00  0.22663E+04  0.00000E+00  0.21369E+04 -0.24034E+04    -2502.4    -1793.4    -4712.1      64
       65.0000  0.00000E+00  0.23201E+04  0.00000E+00  0.21760E+04 -0.24034E+04    -2623.4    -1853.6    -4758.7      65
       66.0000  0.00000E+00  0.23552E+04  0.00000E+00  0.22014E+04 -0.24034E+04    -2699.4    -1882.1    -4606.4      66
       67.0000  0.00000E+00  0.23716E+04  0.00000E+00  0.22138E+04 -0.24034E+04    -2725.4    -1880.3    -4286.0      67
       68.0000  0.00000E+00  0.23798E+04  0.00000E+00  0.22204E+04 -0.24034E+04    -2726.8    -1867.2    -3943.8      68
       69.0000  0.00000E+00  0.23880E+04  0.00000E+00  0.22271E+04 -0.24034E+04    -2727.7    -1857.1    -3683.8      69
       70.0000  0.00000E+00  0.24009E+04  0.00000E+00  0.22373E+04 -0.24034E+04    -2740.4    -1857.2    -3539.1      70
       71.0000  0.00000E+00  0.24126E+04  0.00000E+00  0.22468E+04 -0.24034E+04    -2749.6    -1856.3    -3403.7      71
       72.0000  0.00000E+00  0.24219E+04  0.00000E+00  0.22545E+04 -0.24034E+04    -2751.9    -1852.2    -3267.9      72
       73.0000  0.00000E+00  0.24313E+04  0.00000E+00  0.22623E+04 -0.24034E+04    -2753.4    -1849.0    -3163.6      73
       74.0000  0.00000E+00  0.24395E+04  0.00000E+00  0.22691E+04 -0.24034E+04    -2751.0    -1844.2    -3066.4      74
       75.0000  0.00000E+00  0.24454E+04  0.00000E+00  0.22741E+04 -0.24034E+04    -2741.3    -1835.8    -2960.6      75
       76.0000  0.00000E+00  0.24500E+04  0.00000E+00  0.22782E+04 -0.24034E+04    -2727.3    -1825.8    -2862.4      76
       77.0000  0.00000E+00  0.24547E+04  0.00000E+00  0.22822E+04 -0.24034E+04    -2712.6    -1816.3    -2783.0      77
       78.0000  0.00000E+00  0.24617E+04  0.00000E+00  0.22883E+04 -0.24034E+04    -2703.6    -1811.6    -2746.3      78
       79.0000  0.00000E+00  0.24863E+04  0.00000E+00  0.23076E+04 -0.24034E+04    -2739.2    -1836.4    -2908.1      79
       80.0000  0.00000E+00  0.25273E+04  0.00000E+00  0.23391E+04 -0.24034E+04    -2820.7    -1889.6    -3228.8      80
       81.0000  0.00000E+00  0.25858E+04  0.00000E+00  0.23825E+04 -0.24034E+04    -2951.6    -1973.6    -3715.7      81
       82.0000  0.00000E+00  0.26607E+04  0.00000E+00  0.24353E+04 -0.24034E+04    -3129.4    -2087.0    -4326.7      82
       83.0000  0.00000E+00  0.27474E+04  0.00000E+00  0.24930E+04 -0.24034E+04    -3342.0    -2216.4    -4959.1      83
       84.0000  0.00000E+00  0.28422E+04  0.00000E+00  0.25523E+04 -0.24034E+04    -3566.2    -2355.1    -5483.7      84
       85.0000  0.00000E+00  0.29358E+04  0.00000E+00  0.26075E+04 -0.24034E+04    -3780.6    -2486.2    -5857.7      85
       86.0000  0.00000E+00  0.30248E+04  0.00000E+00  0.26573E+04 -0.24034E+04    -3980.3    -2604.3    -6108.3      86
       87.0000  0.00000E+00  0.31067E+04  0.00000E+00  0.27012E+04 -0.24034E+04    -4155.8    -2710.1    -6238.9      87
       88.0000  0.00000E+00  0.31770E+04  0.00000E+00  0.27377E+04 -0.24034E+04    -4309.1    -2790.5    -6343.4      88
       89.0000  0.00000E+00  0.32320E+04  0.00000E+00  0.27660E+04 -0.24034E+04    -4422.8    -2840.8    -6328.9      89
       90.0000  0.00000E+00  0.32706E+04  0.00000E+00  0.27859E+04 -0.24034E+04    -4493.6    -2861.7    -6190.9      90
       91.0000  0.00000E+00  0.32917E+04  0.00000E+00  0.27971E+04 -0.24034E+04    -4520.2    -2852.8    -5936.1      91
       92.0000  0.00000E+00  0.33057E+04  0.00000E+00  0.28050E+04 -0.24034E+04    -4526.0    -2836.0    -5686.3      92
       93.0000  0.00000E+00  0.33221E+04  0.00000E+00  0.28143E+04 -0.24034E+04    -4535.9    -2826.6    -5525.0      93
       94.0000  0.00000E+00  0.33362E+04  0.00000E+00  0.28225E+04 -0.24034E+04    -4540.1    -2815.2    -5376.1      94
       95.0000  0.00000E+00  0.33432E+04  0.00000E+00  0.28268E+04 -0.24034E+04    -4525.8    -2792.2    -5178.8      95
       96.0000  0.00000E+00  0.33479E+04  0.00000E+00  0.28298E+04 -0.24034E+04    -4504.0    -2766.3    -4984.6      96
       97.0000  0.00000E+00  0.33537E+04  0.00000E+00  0.28336E+04 -0.24034E+04    -4483.7    -2744.5    -4836.2      97
       98.0000  0.00000E+00  0.33584E+04  0.00000E+00  0.28367E+04 -0.24034E+04    -4459.1    -2721.5    -4692.7      98
       99.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.28390E+04 -0.24034E+04    -4430.2    -2697.1    -4551.8      99
      100.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.28390E+04 -0.24034E+04    -4389.6    -2666.1    -4378.0     100
      101.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.28390E+04 -0.24034E+04    -4347.8    -2636.1    -4228.1     101
      102.0000  0.00000E+00  0.33678E+04  0.00000E+00  0.28431E+04 -0.24034E+04    -4322.7    -2619.7    -4177.3     102
      103.0000  0.00000E+00  0.33877E+04  0.00000E+00  0.28557E+04 -0.24034E+04    -4334.2    -2630.5    -4295.6     103
      104.0000  0.00000E+00  0.34216E+04  0.00000E+00  0.28766E+04 -0.24034E+04    -4383.7    -2668.2    -4550.0     104
      105.0000  0.00000E+00  0.34708E+04  0.00000E+00  0.29058E+04 -0.24034E+04    -4473.6    -2734.6    -4919.7     105
      106.0000  0.00000E+00  0.35363E+04  0.00000E+00  0.29428E+04 -0.24034E+04    -4606.0    -2825.2    -5375.6     106
      107.0000  0.00000E+00  0.36136E+04  0.00000E+00  0.29841E+04 -0.24034E+04    -4755.6    -2931.9    -5783.8     107
      108.0000  0.00000E+00  0.37014E+04  0.00000E+00  0.30280E+04 -0.24034E+04    -4921.5    -3050.2    -6158.8     108
      109.0000  0.00000E+00  0.37927E+04  0.00000E+00  0.30711E+04 -0.24034E+04    -5084.8    -3166.6    -6436.4     109
      110.0000  0.00000E+00  0.38735E+04  0.00000E+00  0.31073E+04 -0.24034E+04    -5217.1    -3265.2    -6549.1     110
      111.0000  0.00000E+00  0.39554E+04  0.00000E+00  0.31425E+04 -0.24034E+04    -5363.1    -3354.0    -6749.8     111
      112.0000  0.00000E+00  0.40245E+04  0.00000E+00  0.31714E+04 -0.24034E+04    -5463.4    -3420.4    -6762.0     112
      113.0000  0.00000E+00  0.40771E+04  0.00000E+00  0.31933E+04 -0.24034E+04    -5536.8    -3456.6    -6727.7     113
      114.0000  0.00000E+00  0.41123E+04  0.00000E+00  0.32081E+04 -0.24034E+04    -5572.6    -3463.0    -6598.7     114
      115.0000  0.00000E+00  0.41251E+04  0.00000E+00  0.32140E+04 -0.24034E+04    -5561.7    -3434.5    -6346.6     115
      116.0000  0.00000E+00  0.41298E+04  0.00000E+00  0.32163E+04 -0.24034E+04    -5530.4    -3395.6    -6075.0     116
      117.0000  0.00000E+00  0.41333E+04  0.00000E+00  0.32182E+04 -0.24034E+04    -5493.8    -3358.0    -5846.1     117
      118.0000  0.00000E+00  0.41392E+04  0.00000E+00  0.32212E+04 -0.24034E+04    -5461.5    -3327.8    -5685.7     118
      119.0000  0.00000E+00  0.41415E+04  0.00000E+00  0.32225E+04 -0.24034E+04    -5420.0    -3292.3    -5509.7     119
      120.0000  0.00000E+00  0.41450E+04  0.00000E+00  0.32245E+04 -0.24034E+04    -5381.0    -3261.0    -5375.4     120
      121.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32258E+04 -0.24034E+04    -5338.3    -3228.5    -5241.7     121
      122.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32258E+04 -0.24034E+04    -5289.1    -3192.2    -5093.3     122
      123.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32258E+04 -0.24034E+04    -5239.2    -3157.1    -4961.1     123
      124.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32258E+04 -0.24034E+04    -5188.8    -3122.9    -4841.7     124
      125.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32258E+04 -0.24034E+04    -5137.1    -3089.7    -4732.3     125
      126.0000  0.00000E+00  0.41509E+04  0.00000E+00  0.32280E+04 -0.24034E+04    -5094.3    -3064.9    -4680.1     126
      127.0000  0.00000E+00  0.41708E+04  0.00000E+00  0.32391E+04 -0.24034E+04    -5091.7    -3072.3    -4818.7     127
      128.0000  0.00000E+00  0.42118E+04  0.00000E+00  0.32610E+04 -0.24034E+04    -5141.3    -3120.4    -5137.7     128
      129.0000  0.00000E+00  0.42726E+04  0.00000E+00  0.32920E+04 -0.24034E+04    -5243.8    -3199.5    -5584.2     129
      130.0000  0.00000E+00  0.43534E+04  0.00000E+00  0.33305E+04 -0.24034E+04    -5378.0    -3308.3    -6038.4     130
      131.0000  0.00000E+00  0.44482E+04  0.00000E+00  0.33725E+04 -0.24034E+04    -5530.0    -3431.9    -6430.9     131
      132.0000  0.00000E+00  0.45489E+04  0.00000E+00  0.34139E+04 -0.24034E+04    -5679.6    -3555.1    -6713.8     132
      133.0000  0.00000E+00  0.46484E+04  0.00000E+00  0.34522E+04 -0.24034E+04    -5817.0    -3667.1    -6909.8     133
      134.0000  0.00000E+00  0.47444E+04  0.00000E+00  0.34870E+04 -0.24034E+04    -5937.3    -3774.1    -7009.2     134
      135.0000  0.00000E+00  0.48345E+04  0.00000E+00  0.35180E+04 -0.24034E+04    -6062.1    -3863.8    -7136.1     135
      136.0000  0.00000E+00  0.49129E+04  0.00000E+00  0.35442E+04 -0.24034E+04    -6162.6    -3927.4    -7200.1     136
      137.0000  0.00000E+00  0.49715E+04  0.00000E+00  0.35639E+04 -0.24034E+04    -6223.4    -3956.2    -7160.4     137
      138.0000  0.00000E+00  0.50171E+04  0.00000E+00  0.35794E+04 -0.24034E+04    -6256.9    -3966.2    -7058.9     138
      139.0000  0.00000E+00  0.50417E+04  0.00000E+00  0.35881E+04 -0.24034E+04    -6255.1    -3945.6    -6872.4     139
      140.0000  0.00000E+00  0.50593E+04  0.00000E+00  0.35946E+04 -0.24034E+04    -6240.0    -3919.0    -6693.4     140
      141.0000  0.00000E+00  0.50757E+04  0.00000E+00  0.36009E+04 -0.24034E+04    -6222.1    -3894.5    -6551.6     141
      142.0000  0.00000E+00  0.50862E+04  0.00000E+00  0.36053E+04 -0.24034E+04    -6193.7    -3863.3    -6397.3     142
      143.0000  0.00000E+00  0.50991E+04  0.00000E+00  0.36106E+04 -0.24034E+04    -6168.6    -3838.7    -6288.5     143
      144.0000  0.00000E+00  0.51131E+04  0.00000E+00  0.36165E+04 -0.24034E+04    -6145.0    -3817.9    -6206.1     144
      145.0000  0.00000E+00  0.51283E+04  0.00000E+00  0.36229E+04 -0.24034E+04    -6123.4    -3800.5    -6145.4     145
      146.0000  0.00000E+00  0.51389E+04  0.00000E+00  0.36275E+04 -0.24034E+04    -6093.5    -3776.2    -6054.7     146
      147.0000  0.00000E+00  0.51424E+04  0.00000E+00  0.36292E+04 -0.24034E+04    -6048.9    -3739.9    -5910.8     147
      148.0000  0.00000E+00  0.51471E+04  0.00000E+00  0.36314E+04 -0.24034E+04    -6005.4    -3707.7    -5803.7     148
      149.0000  0.00000E+00  0.51529E+04  0.00000E+00  0.36343E+04 -0.24034E+04    -5964.1    -3678.9    -5722.8     149
      150.0000  0.00000E+00  0.51635E+04  0.00000E+00  0.36393E+04 -0.24034E+04    -5932.9    -3660.1    -5697.6     150
      151.0000  0.00000E+00  0.51892E+04  0.00000E+00  0.36506E+04 -0.24034E+04    -5932.1    -3668.9    -5805.6     151
      152.0000  0.00000E+00  0.52313E+04  0.00000E+00  0.36686E+04 -0.24034E+04    -5965.0    -3707.5    -6018.2     152
      153.0000  0.00000E+00  0.52922E+04  0.00000E+00  0.36933E+04 -0.24034E+04    -6035.1    -3773.1    -6321.7     153
      154.0000  0.00000E+00  0.53648E+04  0.00000E+00  0.37213E+04 -0.24034E+04    -6117.3    -3852.6    -6571.7     154
      155.0000  0.00000E+00  0.54549E+04  0.00000E+00  0.37537E+04 -0.24034E+04    -6222.3    -3952.1    -6842.3     155
      156.0000  0.00000E+00  0.55533E+04  0.00000E+00  0.37867E+04 -0.24034E+04    -6330.0    -4054.7    -7050.4     156
      157.0000  0.00000E+00  0.56469E+04  0.00000E+00  0.38162E+04 -0.24034E+04    -6419.9    -4149.1    -7139.6     157
      158.0000  0.00000E+00  0.57335E+04  0.00000E+00  0.38421E+04 -0.24034E+04    -6510.5    -4224.6    -7251.9     158
      159.0000  0.00000E+00  0.58061E+04  0.00000E+00  0.38635E+04 -0.24034E+04    -6579.0    -4271.7    -7299.6     159
      160.0000  0.00000E+00  0.58471E+04  0.00000E+00  0.38758E+04 -0.24034E+04    -6601.6    -4268.4    -7206.0     160
      161.0000  0.00000E+00  0.58646E+04  0.00000E+00  0.38815E+04 -0.24034E+04    -6585.5    -4233.9    -7002.3     161
      162.0000  0.00000E+00  0.58869E+04  0.00000E+00  0.38887E+04 -0.24034E+04    -6571.9    -4212.1    -6873.3     162
      163.0000  0.00000E+00  0.59021E+04  0.00000E+00  0.38940E+04 -0.24034E+04    -6548.1    -4182.9    -6733.9     163
      164.0000  0.00000E+00  0.59138E+04  0.00000E+00  0.38983E+04 -0.24034E+04    -6518.2    -4151.1    -6602.5     164
      165.0000  0.00000E+00  0.59220E+04  0.00000E+00  0.39014E+04 -0.24034E+04    -6481.8    -4115.9    -6470.4     165
      166.0000  0.00000E+00  0.59278E+04  0.00000E+00  0.39038E+04 -0.24034E+04    -6440.6    -4078.8    -6341.6     166
      167.0000  0.00000E+00  0.59325E+04  0.00000E+00  0.39058E+04 -0.24034E+04    -6396.4    -4041.5    -6221.0     167
      168.0000  0.00000E+00  0.59372E+04  0.00000E+00  0.39078E+04 -0.24034E+04    -6351.5    -4006.0    -6116.3     168
      169.0000  0.00000E+00  0.59431E+04  0.00000E+00  0.39104E+04 -0.24155E+04    -6307.2    -3925.5     -351.6     169
      170.0000  0.00000E+00  0.59454E+04  0.00000E+00  0.39116E+04 -0.24277E+04    -6240.8    -3837.8     -319.3     170
      171.0000  0.00000E+00  0.59489E+04  0.00000E+00  0.39135E+04 -0.24398E+04    -6146.3    -3754.3     -307.4     171
      172.0000  0.00000E+00  0.59524E+04  0.00000E+00  0.39155E+04 -0.24519E+04    -6030.1    -3672.8     -299.9     172
      173.0000  0.00000E+00  0.59560E+04  0.00000E+00  0.39176E+04 -0.24762E+04    -5901.1    -3566.4     -150.9     173
      174.0000  0.00000E+00  0.59606E+04  0.00000E+00  0.39212E+04 -0.30589E+04    -4677.8    -2645.6      -11.7     174
      175.0000  0.00000E+00  0.59782E+04  0.00000E+00  0.39374E+04 -0.36415E+04    -2617.7    -1711.6      -11.1     175
      176.0000  0.00000E+00  0.60145E+04  0.00000E+00  0.39728E+04 -0.42242E+04     -906.4     -961.2      -10.8     176
      177.0000  0.00000E+00  0.60660E+04  0.00000E+00  0.40240E+04 -0.48068E+04     -230.3     -615.8      -10.6     177
      178.0000  0.00000E+00  0.61327E+04  0.00000E+00  0.40906E+04 -0.48068E+04     -186.3     -528.8     -163.3     178
      179.0000  0.00000E+00  0.62111E+04  0.00000E+00  0.41689E+04 -0.48068E+04     -213.2     -513.3     -238.8     179
      180.0000  0.00000E+00  0.62978E+04  0.00000E+00  0.42554E+04 -0.48068E+04     -247.9     -522.6     -316.8     180
      181.0000  0.00000E+00  0.63844E+04  0.00000E+00  0.43419E+04 -0.48068E+04     -288.5     -545.5     -404.1     181
      182.0000  0.00000E+00  0.64698E+04  0.00000E+00  0.44272E+04 -0.48068E+04     -335.1     -577.8     -496.6     182
      183.0000  0.00000E+00  0.65377E+04  0.00000E+00  0.44950E+04 -0.48068E+04     -379.5     -609.3     -560.4     183
      184.0000  0.00000E+00  0.65693E+04  0.00000E+00  0.45266E+04 -0.48068E+04     -407.7     -625.7     -547.8     184
      185.0000  0.00000E+00  0.66009E+04  0.00000E+00  0.45582E+04 -0.48068E+04     -435.8     -644.4     -561.8     185
      186.0000  0.00000E+00  0.66337E+04  0.00000E+00  0.45909E+04 -0.48068E+04     -466.6     -665.3     -590.7     186
      187.0000  0.00000E+00  0.66524E+04  0.00000E+00  0.46096E+04 -0.48068E+04     -487.7     -680.2     -589.8     187
      188.0000  0.00000E+00  0.66642E+04  0.00000E+00  0.46213E+04 -0.48068E+04     -505.9     -691.8     -586.2     188
      189.0000  0.00000E+00  0.66770E+04  0.00000E+00  0.46342E+04 -0.48068E+04     -525.4     -704.4     -597.0     189
      190.0000  0.00000E+00  0.66864E+04  0.00000E+00  0.46436E+04 -0.48068E+04     -540.6     -715.2     -603.1     190
      191.0000  0.00000E+00  0.66934E+04  0.00000E+00  0.46506E+04 -0.48068E+04     -554.4     -724.7     -608.5     191
      192.0000  0.00000E+00  0.67016E+04  0.00000E+00  0.46588E+04 -0.48068E+04     -569.1     -734.9     -621.9     192
      193.0000  0.00000E+00  0.67063E+04  0.00000E+00  0.46635E+04 -0.48068E+04     -581.5     -743.0     -626.4     193
      194.0000  0.00000E+00  0.67110E+04  0.00000E+00  0.46681E+04 -0.48068E+04     -594.4     -751.0     -635.0     194
      195.0000  0.00000E+00  0.67133E+04  0.00000E+00  0.46705E+04 -0.48068E+04     -605.3     -757.4     -638.4     195
      196.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.46716E+04 -0.48068E+04     -613.9     -762.9     -641.4     196
      197.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.46716E+04 -0.48068E+04     -621.4     -767.4     -643.5     197
      198.0000  0.00000E+00  0.67180E+04  0.00000E+00  0.46752E+04 -0.48068E+04     -632.0     -774.4     -657.9     198
      199.0000  0.00000E+00  0.67367E+04  0.00000E+00  0.46939E+04 -0.48068E+04     -657.0     -792.0     -716.8     199
      200.0000  0.00000E+00  0.67742E+04  0.00000E+00  0.47312E+04 -0.48068E+04     -701.9     -825.1     -835.4     200
      201.0000  0.00000E+00  0.68269E+04  0.00000E+00  0.47833E+04 -0.48068E+04     -769.0     -872.7    -1004.6     201
      202.0000  0.00000E+00  0.68994E+04  0.00000E+00  0.48539E+04 -0.48068E+04     -865.1     -939.9    -1275.9     202
      203.0000  0.00000E+00  0.69861E+04  0.00000E+00  0.49362E+04 -0.48068E+04     -987.1    -1025.3    -1654.2     203
      204.0000  0.00000E+00  0.70809E+04  0.00000E+00  0.50236E+04 -0.48068E+04    -1133.5    -1125.5    -2133.5     204
      205.0000  0.00000E+00  0.71745E+04  0.00000E+00  0.51072E+04 -0.48068E+04    -1292.2    -1231.9    -2634.6     205
      206.0000  0.00000E+00  0.72612E+04  0.00000E+00  0.51822E+04 -0.48068E+04    -1451.8    -1335.2    -3077.5     206
      207.0000  0.00000E+00  0.73408E+04  0.00000E+00  0.52492E+04 -0.48068E+04    -1607.2    -1433.0    -3444.6     207
      208.0000  0.00000E+00  0.74098E+04  0.00000E+00  0.53060E+04 -0.48068E+04    -1748.6    -1516.4    -3673.9     208
