 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
       61.0000  0.00000E+00  0.20380E+04  0.00000E+00  0.19757E+04 -0.24034E+04    -1817.0    -1394.3    -3058.0      61
       62.0000  0.00000E+00  0.21188E+04  0.00000E+00  0.20423E+04 -0.24034E+04    -1969.2    -1482.5    -3412.5      62
       63.0000  0.00000E+00  0.21960E+04  0.00000E+00  0.21044E+04 -0.24034E+04    -2120.2    -1565.3    -3721.4      63
       64.0000  0.00000E+00  0.22663E+04  0.00000E+00  0.21596E+04 -0.24034E+04    -2261.1    -1639.2    -3923.8      64
       65.0000  0.00000E+00  0.23201E+04  0.00000E+00  0.22015E+04 -0.24034E+04    -2365.7    -1689.3    -3945.5      65
       66.0000  0.00000E+00  0.23552E+04  0.00000E+00  0.22288E+04 -0.24034E+04    -2425.1    -1711.7    -3781.8      66
       67.0000  0.00000E+00  0.23716E+04  0.00000E+00  0.22421E+04 -0.24034E+04    -2441.3    -1707.7    -3473.1      67
       68.0000  0.00000E+00  0.23798E+04  0.00000E+00  0.22492E+04 -0.24034E+04    -2436.8    -1694.1    -3166.5      68
       69.0000  0.00000E+00  0.23880E+04  0.00000E+00  0.22563E+04 -0.24034E+04    -2431.4    -1683.0    -2947.9      69
       70.0000  0.00000E+00  0.24009E+04  0.00000E+00  0.22672E+04 -0.24034E+04    -2435.3    -1680.9    -2833.6      70
       71.0000  0.00000E+00  0.24126E+04  0.00000E+00  0.22773E+04 -0.24034E+04    -2435.1    -1677.9    -2732.3      71
       72.0000  0.00000E+00  0.24219E+04  0.00000E+00  0.22855E+04 -0.24034E+04    -2428.4    -1672.2    -2633.0      72
       73.0000  0.00000E+00  0.24313E+04  0.00000E+00  0.22937E+04 -0.24034E+04    -2420.9    -1667.2    -2558.6      73
       74.0000  0.00000E+00  0.24395E+04  0.00000E+00  0.23010E+04 -0.24034E+04    -2409.9    -1660.9    -2489.5      74
       75.0000  0.00000E+00  0.24454E+04  0.00000E+00  0.23063E+04 -0.24034E+04    -2392.5    -1651.6    -2413.1      75
       76.0000  0.00000E+00  0.24500E+04  0.00000E+00  0.23106E+04 -0.24034E+04    -2371.6    -1641.0    -2341.8      76
       77.0000  0.00000E+00  0.24547E+04  0.00000E+00  0.23149E+04 -0.24034E+04    -2350.3    -1631.0    -2284.9      77
       78.0000  0.00000E+00  0.24617E+04  0.00000E+00  0.23213E+04 -0.24034E+04    -2334.0    -1625.1    -2260.4      78
       79.0000  0.00000E+00  0.24863E+04  0.00000E+00  0.23417E+04 -0.24034E+04    -2356.5    -1644.3    -2390.0      79
       80.0000  0.00000E+00  0.25273E+04  0.00000E+00  0.23753E+04 -0.24034E+04    -2419.7    -1687.6    -2643.2      80
       81.0000  0.00000E+00  0.25858E+04  0.00000E+00  0.24219E+04 -0.24034E+04    -2527.1    -1757.5    -3038.2      81
       82.0000  0.00000E+00  0.26607E+04  0.00000E+00  0.24794E+04 -0.24034E+04    -2678.1    -1853.2    -3556.2      82
       83.0000  0.00000E+00  0.27474E+04  0.00000E+00  0.25429E+04 -0.24034E+04    -2862.7    -1968.2    -4144.5      83
       84.0000  0.00000E+00  0.28422E+04  0.00000E+00  0.26087E+04 -0.24034E+04    -3073.5    -2097.1    -4771.5      84
       85.0000  0.00000E+00  0.29358E+04  0.00000E+00  0.26702E+04 -0.24034E+04    -3296.1    -2223.7    -5318.0      85
       86.0000  0.00000E+00  0.30248E+04  0.00000E+00  0.27260E+04 -0.24034E+04    -3504.3    -2337.6    -5697.8      86
       87.0000  0.00000E+00  0.31067E+04  0.00000E+00  0.27754E+04 -0.24034E+04    -3682.2    -2438.5    -5867.1      87
       88.0000  0.00000E+00  0.31770E+04  0.00000E+00  0.28166E+04 -0.24034E+04    -3834.0    -2515.1    -5953.0      88
       89.0000  0.00000E+00  0.32320E+04  0.00000E+00  0.28486E+04 -0.24034E+04    -3943.2    -2561.9    -5885.8      89
       90.0000  0.00000E+00  0.32706E+04  0.00000E+00  0.28713E+04 -0.24034E+04    -3999.5    -2578.8    -5673.5      90
       91.0000  0.00000E+00  0.32917E+04  0.00000E+00  0.28839E+04 -0.24034E+04    -4003.5    -2565.4    -5327.9      91
       92.0000  0.00000E+00  0.33057E+04  0.00000E+00  0.28929E+04 -0.24034E+04    -3991.4    -2545.2    -5017.6      92
       93.0000  0.00000E+00  0.33221E+04  0.00000E+00  0.29034E+04 -0.24034E+04    -3989.3    -2534.0    -4836.5      93
       94.0000  0.00000E+00  0.33362E+04  0.00000E+00  0.29127E+04 -0.24034E+04    -3983.0    -2521.1    -4668.7      94
       95.0000  0.00000E+00  0.33432E+04  0.00000E+00  0.29176E+04 -0.24034E+04    -3957.2    -2496.9    -4442.8      95
       96.0000  0.00000E+00  0.33479E+04  0.00000E+00  0.29210E+04 -0.24034E+04    -3925.3    -2470.4    -4237.0      96
       97.0000  0.00000E+00  0.33537E+04  0.00000E+00  0.29252E+04 -0.24034E+04    -3897.1    -2448.4    -4076.7      97
       98.0000  0.00000E+00  0.33584E+04  0.00000E+00  0.29287E+04 -0.24034E+04    -3864.9    -2425.5    -3925.0      98
       99.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.29313E+04 -0.24034E+04    -3826.7    -2401.5    -3782.4      99
      100.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.29313E+04 -0.24034E+04    -3776.9    -2371.5    -3616.3     100
      101.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.29313E+04 -0.24034E+04    -3726.4    -2342.9    -3479.8     101
      102.0000  0.00000E+00  0.33678E+04  0.00000E+00  0.29358E+04 -0.24034E+04    -3693.3    -2327.0    -3436.7     102
      103.0000  0.00000E+00  0.33877E+04  0.00000E+00  0.29499E+04 -0.24034E+04    -3697.0    -2336.1    -3547.1     103
      104.0000  0.00000E+00  0.34216E+04  0.00000E+00  0.29732E+04 -0.24034E+04    -3738.8    -2370.2    -3788.9     104
      105.0000  0.00000E+00  0.34708E+04  0.00000E+00  0.30060E+04 -0.24034E+04    -3822.2    -2431.6    -4161.4     105
      106.0000  0.00000E+00  0.35363E+04  0.00000E+00  0.30477E+04 -0.24034E+04    -3961.2    -2523.0    -4681.2     106
      107.0000  0.00000E+00  0.36136E+04  0.00000E+00  0.30941E+04 -0.24034E+04    -4139.6    -2635.9    -5276.5     107
      108.0000  0.00000E+00  0.37014E+04  0.00000E+00  0.31436E+04 -0.24034E+04    -4351.2    -2759.9    -5832.9     108
      109.0000  0.00000E+00  0.37927E+04  0.00000E+00  0.31919E+04 -0.24034E+04    -4552.9    -2884.2    -6203.0     109
      110.0000  0.00000E+00  0.38735E+04  0.00000E+00  0.32326E+04 -0.24034E+04    -4711.1    -2988.8    -6326.2     110
      111.0000  0.00000E+00  0.39554E+04  0.00000E+00  0.32721E+04 -0.24034E+04    -4885.6    -3084.6    -6552.7     111
      112.0000  0.00000E+00  0.40245E+04  0.00000E+00  0.33045E+04 -0.24034E+04    -5001.1    -3155.9    -6541.4     112
      113.0000  0.00000E+00  0.40771E+04  0.00000E+00  0.33292E+04 -0.24034E+04    -5083.6    -3193.8    -6468.1     113
      114.0000  0.00000E+00  0.41123E+04  0.00000E+00  0.33460E+04 -0.24034E+04    -5117.3    -3198.5    -6266.4     114
      115.0000  0.00000E+00  0.41251E+04  0.00000E+00  0.33527E+04 -0.24034E+04    -5084.7    -3163.4    -5883.1     115
      116.0000  0.00000E+00  0.41298E+04  0.00000E+00  0.33554E+04 -0.24034E+04    -5027.1    -3117.6    -5512.5     116
      117.0000  0.00000E+00  0.41333E+04  0.00000E+00  0.33574E+04 -0.24034E+04    -4965.8    -3074.9    -5238.5     117
      118.0000  0.00000E+00  0.41392E+04  0.00000E+00  0.33609E+04 -0.24034E+04    -4917.3    -3041.9    -5063.4     118
      119.0000  0.00000E+00  0.41415E+04  0.00000E+00  0.33624E+04 -0.24034E+04    -4856.4    -3003.3    -4859.2     119
      120.0000  0.00000E+00  0.41450E+04  0.00000E+00  0.33646E+04 -0.24034E+04    -4802.1    -2970.0    -4714.9     120
      121.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33661E+04 -0.24034E+04    -4744.5    -2935.8    -4571.0     121
      122.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33661E+04 -0.24034E+04    -4679.2    -2897.7    -4411.1     122
      123.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33661E+04 -0.24034E+04    -4618.4    -2861.3    -4275.7     123
      124.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33661E+04 -0.24034E+04    -4560.6    -2826.2    -4153.5     124
      125.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.33661E+04 -0.24034E+04    -4502.6    -2792.4    -4042.8     125
      126.0000  0.00000E+00  0.41509E+04  0.00000E+00  0.33686E+04 -0.24034E+04    -4455.0    -2767.5    -3990.6     126
      127.0000  0.00000E+00  0.41708E+04  0.00000E+00  0.33811E+04 -0.24034E+04    -4451.4    -2775.8    -4131.5     127
      128.0000  0.00000E+00  0.42118E+04  0.00000E+00  0.34058E+04 -0.24034E+04    -4518.9    -2826.2    -4496.5     128
      129.0000  0.00000E+00  0.42726E+04  0.00000E+00  0.34406E+04 -0.24034E+04    -4654.2    -2916.7    -5078.3     129
      130.0000  0.00000E+00  0.43534E+04  0.00000E+00  0.34836E+04 -0.24034E+04    -4852.4    -3039.9    -5725.8     130
      131.0000  0.00000E+00  0.44482E+04  0.00000E+00  0.35300E+04 -0.24034E+04    -5069.2    -3185.9    -6227.5     131
      132.0000  0.00000E+00  0.45489E+04  0.00000E+00  0.35752E+04 -0.24034E+04    -5297.9    -3332.4    -6607.5     132
      133.0000  0.00000E+00  0.46484E+04  0.00000E+00  0.36171E+04 -0.24034E+04    -5514.4    -3459.8    -6899.5     133
      134.0000  0.00000E+00  0.47444E+04  0.00000E+00  0.36549E+04 -0.24034E+04    -5678.5    -3581.8    -6940.8     134
      135.0000  0.00000E+00  0.48345E+04  0.00000E+00  0.36887E+04 -0.24034E+04    -5834.8    -3686.2    -7047.1     135
      136.0000  0.00000E+00  0.49129E+04  0.00000E+00  0.37173E+04 -0.24034E+04    -5963.6    -3761.5    -7101.3     136
      137.0000  0.00000E+00  0.49715E+04  0.00000E+00  0.37388E+04 -0.24034E+04    -6040.3    -3796.3    -7028.4     137
      138.0000  0.00000E+00  0.50171E+04  0.00000E+00  0.37558E+04 -0.24034E+04    -6077.8    -3809.8    -6878.2     138
      139.0000  0.00000E+00  0.50417E+04  0.00000E+00  0.37653E+04 -0.24034E+04    -6057.5    -3786.4    -6614.9     139
      140.0000  0.00000E+00  0.50593E+04  0.00000E+00  0.37726E+04 -0.24034E+04    -6018.8    -3755.9    -6377.7     140
      141.0000  0.00000E+00  0.50757E+04  0.00000E+00  0.37796E+04 -0.24034E+04    -5978.7    -3728.2    -6201.2     141
      142.0000  0.00000E+00  0.50862E+04  0.00000E+00  0.37844E+04 -0.24034E+04    -5923.7    -3691.8    -6008.3     142
      143.0000  0.00000E+00  0.50991E+04  0.00000E+00  0.37903E+04 -0.24034E+04    -5876.5    -3663.9    -5892.1     143
      144.0000  0.00000E+00  0.51131E+04  0.00000E+00  0.37968E+04 -0.24034E+04    -5835.4    -3640.7    -5814.3     144
      145.0000  0.00000E+00  0.51283E+04  0.00000E+00  0.38039E+04 -0.24034E+04    -5800.2    -3621.7    -5763.3     145
      146.0000  0.00000E+00  0.51389E+04  0.00000E+00  0.38090E+04 -0.24034E+04    -5752.3    -3593.7    -5659.4     146
      147.0000  0.00000E+00  0.51424E+04  0.00000E+00  0.38109E+04 -0.24034E+04    -5680.2    -3550.7    -5477.4     147
      148.0000  0.00000E+00  0.51471E+04  0.00000E+00  0.38134E+04 -0.24034E+04    -5613.8    -3512.9    -5356.1     148
      149.0000  0.00000E+00  0.51529E+04  0.00000E+00  0.38165E+04 -0.24034E+04    -5553.9    -3479.7    -5270.9     149
      150.0000  0.00000E+00  0.51635E+04  0.00000E+00  0.38220E+04 -0.24034E+04    -5514.0    -3459.1    -5261.0     150
      151.0000  0.00000E+00  0.51892E+04  0.00000E+00  0.38346E+04 -0.24034E+04    -5525.1    -3472.6    -5432.7     151
      152.0000  0.00000E+00  0.52313E+04  0.00000E+00  0.38543E+04 -0.24034E+04    -5590.4    -3522.6    -5738.4     152
      153.0000  0.00000E+00  0.52922E+04  0.00000E+00  0.38812E+04 -0.24034E+04    -5713.6    -3604.8    -6151.2     153
      154.0000  0.00000E+00  0.53648E+04  0.00000E+00  0.39114E+04 -0.24034E+04    -5850.6    -3702.3    -6474.8     154
      155.0000  0.00000E+00  0.54549E+04  0.00000E+00  0.39461E+04 -0.24034E+04    -6018.0    -3821.6    -6805.1     155
      156.0000  0.00000E+00  0.55533E+04  0.00000E+00  0.39812E+04 -0.24034E+04    -6180.8    -3943.1    -7036.9     156
      157.0000  0.00000E+00  0.56469E+04  0.00000E+00  0.40122E+04 -0.24034E+04    -6307.8    -4056.9    -7097.2     157
      158.0000  0.00000E+00  0.57335E+04  0.00000E+00  0.40395E+04 -0.24034E+04    -6437.3    -4148.1    -7207.5     158
      159.0000  0.00000E+00  0.58061E+04  0.00000E+00  0.40618E+04 -0.24034E+04    -6534.0    -4205.0    -7254.4     159
      160.0000  0.00000E+00  0.58471E+04  0.00000E+00  0.40749E+04 -0.24034E+04    -6558.3    -4202.0    -7114.5     160
      161.0000  0.00000E+00  0.58646E+04  0.00000E+00  0.40809E+04 -0.24034E+04    -6517.8    -4161.7    -6822.5     161
      162.0000  0.00000E+00  0.58869E+04  0.00000E+00  0.40886E+04 -0.24034E+04    -6482.7    -4136.1    -6661.6     162
      163.0000  0.00000E+00  0.59021E+04  0.00000E+00  0.40943E+04 -0.24034E+04    -6433.3    -4101.6    -6491.7     163
      164.0000  0.00000E+00  0.59138E+04  0.00000E+00  0.40989E+04 -0.24034E+04    -6376.4    -4063.7    -6334.0     164
      165.0000  0.00000E+00  0.59220E+04  0.00000E+00  0.41023E+04 -0.24034E+04    -6311.2    -4021.4    -6175.1     165
      166.0000  0.00000E+00  0.59278E+04  0.00000E+00  0.41049E+04 -0.24034E+04    -6239.8    -3976.5    -6021.4     166
      167.0000  0.00000E+00  0.59325E+04  0.00000E+00  0.41070E+04 -0.24034E+04    -6164.6    -3931.5    -5882.0     167
      168.0000  0.00000E+00  0.59372E+04  0.00000E+00  0.41092E+04 -0.24034E+04    -6090.4    -3888.6    -5766.9     168
      169.0000  0.00000E+00  0.59431E+04  0.00000E+00  0.41121E+04 -0.24155E+04    -6016.1    -3793.6     -395.5     169
      170.0000  0.00000E+00  0.59454E+04  0.00000E+00  0.41134E+04 -0.24277E+04    -5888.8    -3691.6     -358.8     170
      171.0000  0.00000E+00  0.59489E+04  0.00000E+00  0.41154E+04 -0.24398E+04    -5728.7    -3596.9     -343.2     171
      172.0000  0.00000E+00  0.59524E+04  0.00000E+00  0.41176E+04 -0.24519E+04    -5556.5    -3506.7     -332.2     172
      173.0000  0.00000E+00  0.59559E+04  0.00000E+00  0.41199E+04 -0.24762E+04    -5380.8    -3396.4     -170.2     173
      174.0000  0.00000E+00  0.59606E+04  0.00000E+00  0.41236E+04 -0.30589E+04    -4307.6    -2592.8      -16.4     174
      175.0000  0.00000E+00  0.59782E+04  0.00000E+00  0.41397E+04 -0.36415E+04    -2478.1    -1751.0      -15.6     175
      176.0000  0.00000E+00  0.60145E+04  0.00000E+00  0.41751E+04 -0.42241E+04    -1032.6    -1066.1      -15.1     176
      177.0000  0.00000E+00  0.60660E+04  0.00000E+00  0.42263E+04 -0.48068E+04     -343.0     -690.3      -14.8     177
      178.0000  0.00000E+00  0.61327E+04  0.00000E+00  0.42929E+04 -0.48068E+04     -247.8     -585.4     -182.4     178
      179.0000  0.00000E+00  0.62111E+04  0.00000E+00  0.43712E+04 -0.48068E+04     -265.6     -575.2     -271.5     179
      180.0000  0.00000E+00  0.62977E+04  0.00000E+00  0.44577E+04 -0.48068E+04     -300.3     -591.5     -368.8     180
      181.0000  0.00000E+00  0.63844E+04  0.00000E+00  0.45442E+04 -0.48068E+04     -341.2     -619.9     -478.9     181
      182.0000  0.00000E+00  0.64698E+04  0.00000E+00  0.46295E+04 -0.48068E+04     -387.8     -656.7     -594.4     182
      183.0000  0.00000E+00  0.65377E+04  0.00000E+00  0.46973E+04 -0.48068E+04     -431.7     -691.5     -668.9     183
      184.0000  0.00000E+00  0.65693E+04  0.00000E+00  0.47289E+04 -0.48068E+04     -461.8     -709.3     -661.6     184
      185.0000  0.00000E+00  0.66009E+04  0.00000E+00  0.47604E+04 -0.48068E+04     -491.2     -729.2     -676.1     185
      186.0000  0.00000E+00  0.66337E+04  0.00000E+00  0.47931E+04 -0.48068E+04     -523.9     -751.0     -704.5     186
      187.0000  0.00000E+00  0.66524E+04  0.00000E+00  0.48118E+04 -0.48068E+04     -550.0     -766.1     -702.1     187
      188.0000  0.00000E+00  0.66641E+04  0.00000E+00  0.48235E+04 -0.48068E+04     -570.7     -777.7     -695.9     188
      189.0000  0.00000E+00  0.66770E+04  0.00000E+00  0.48364E+04 -0.48068E+04     -592.9     -790.3     -704.5     189
      190.0000  0.00000E+00  0.66864E+04  0.00000E+00  0.48458E+04 -0.48068E+04     -613.7     -801.0     -709.2     190
      191.0000  0.00000E+00  0.66934E+04  0.00000E+00  0.48528E+04 -0.48068E+04     -631.6     -810.5     -713.7     191
      192.0000  0.00000E+00  0.67016E+04  0.00000E+00  0.48610E+04 -0.48068E+04     -649.4     -820.7     -726.4     192
      193.0000  0.00000E+00  0.67063E+04  0.00000E+00  0.48657E+04 -0.48068E+04     -664.4     -828.8     -731.1     193
      194.0000  0.00000E+00  0.67110E+04  0.00000E+00  0.48703E+04 -0.48068E+04     -679.0     -836.8     -739.9     194
      195.0000  0.00000E+00  0.67133E+04  0.00000E+00  0.48727E+04 -0.48068E+04     -691.8     -843.3     -743.7     195
      196.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.48739E+04 -0.48068E+04     -703.5     -849.0     -747.4     196
      197.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.48739E+04 -0.48068E+04     -714.8     -853.8     -750.1     197
      198.0000  0.00000E+00  0.67180E+04  0.00000E+00  0.48774E+04 -0.48068E+04     -728.1     -860.9     -765.6     198
      199.0000  0.00000E+00  0.67367E+04  0.00000E+00  0.48961E+04 -0.48068E+04     -755.0     -878.8     -826.4     199
      200.0000  0.00000E+00  0.67742E+04  0.00000E+00  0.49331E+04 -0.48068E+04     -799.5     -912.0     -944.2     200
      201.0000  0.00000E+00  0.68268E+04  0.00000E+00  0.49845E+04 -0.48068E+04     -865.4     -959.0    -1115.3     201
      202.0000  0.00000E+00  0.68994E+04  0.00000E+00  0.50540E+04 -0.48068E+04     -961.7    -1026.5    -1383.0     202
      203.0000  0.00000E+00  0.69860E+04  0.00000E+00  0.51351E+04 -0.48068E+04    -1084.8    -1110.9    -1744.1     203
      204.0000  0.00000E+00  0.70809E+04  0.00000E+00  0.52214E+04 -0.48068E+04    -1230.9    -1209.9    -2182.2     204
      205.0000  0.00000E+00  0.71745E+04  0.00000E+00  0.53040E+04 -0.48068E+04    -1388.2    -1312.2    -2621.1     205
      206.0000  0.00000E+00  0.72611E+04  0.00000E+00  0.53783E+04 -0.48068E+04    -1544.4    -1410.5    -2996.7     206
      207.0000  0.00000E+00  0.73407E+04  0.00000E+00  0.54448E+04 -0.48068E+04    -1696.5    -1503.4    -3298.8     207
      208.0000  0.00000E+00  0.74098E+04  0.00000E+00  0.55014E+04 -0.48068E+04    -1832.7    -1581.9    -3483.2     208
