 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
       21.0000  0.00000E+00  0.73981E+03  0.00000E+00  0.73954E+03 -0.24034E+04     -301.4     -425.6     -312.5      21
       22.0000  0.00000E+00  0.74917E+03  0.00000E+00  0.74890E+03 -0.24034E+04     -309.5     -432.3     -319.5      22
       23.0000  0.00000E+00  0.75620E+03  0.00000E+00  0.75592E+03 -0.24034E+04     -317.1     -438.4     -326.1      23
       24.0000  0.00000E+00  0.76439E+03  0.00000E+00  0.76412E+03 -0.24034E+04     -325.0     -444.9     -334.7      24
       25.0000  0.00000E+00  0.76907E+03  0.00000E+00  0.76880E+03 -0.24034E+04     -332.2     -450.5     -341.1      25
       26.0000  0.00000E+00  0.77376E+03  0.00000E+00  0.77348E+03 -0.24034E+04     -340.2     -456.2     -348.6      26
       27.0000  0.00000E+00  0.77610E+03  0.00000E+00  0.77582E+03 -0.24034E+04     -347.3     -461.2     -354.0      27
       28.0000  0.00000E+00  0.77727E+03  0.00000E+00  0.77699E+03 -0.24034E+04     -353.4     -465.9     -359.1      28
       29.0000  0.00000E+00  0.77727E+03  0.00000E+00  0.77699E+03 -0.24034E+04     -359.1     -470.2     -363.7      29
       30.0000  0.00000E+00  0.78078E+03  0.00000E+00  0.78051E+03 -0.24034E+04     -365.9     -475.4     -371.9      30
       31.0000  0.00000E+00  0.79951E+03  0.00000E+00  0.79924E+03 -0.24034E+04     -377.4     -484.6     -392.9      31
       32.0000  0.00000E+00  0.83697E+03  0.00000E+00  0.83669E+03 -0.24034E+04     -395.3     -499.2     -430.7      32
       33.0000  0.00000E+00  0.88964E+03  0.00000E+00  0.88937E+03 -0.24034E+04     -422.4     -520.2     -480.5      33
       34.0000  0.00000E+00  0.96222E+03  0.00000E+00  0.96195E+03 -0.24034E+04     -459.8     -548.6     -554.7      34
       35.0000  0.00000E+00  0.10488E+04  0.00000E+00  0.10486E+04 -0.24034E+04     -505.1     -582.9     -648.2      35
       36.0000  0.00000E+00  0.11437E+04  0.00000E+00  0.11434E+04 -0.24034E+04     -559.1     -622.7     -764.4      36
       37.0000  0.00000E+00  0.12373E+04  0.00000E+00  0.12370E+04 -0.24034E+04     -617.0     -664.5     -891.2      37
       38.0000  0.00000E+00  0.13239E+04  0.00000E+00  0.13232E+04 -0.24034E+04     -677.0     -706.8    -1005.0      38
       39.0000  0.00000E+00  0.14035E+04  0.00000E+00  0.14021E+04 -0.24034E+04     -737.1     -748.1    -1107.3      39
       40.0000  0.00000E+00  0.14726E+04  0.00000E+00  0.14702E+04 -0.24034E+04     -793.4     -786.3    -1182.2      40
       41.0000  0.00000E+00  0.15253E+04  0.00000E+00  0.15219E+04 -0.24034E+04     -842.6     -815.7    -1201.8      41
       42.0000  0.00000E+00  0.15627E+04  0.00000E+00  0.15586E+04 -0.24034E+04     -874.1     -837.3    -1177.8      42
       43.0000  0.00000E+00  0.15791E+04  0.00000E+00  0.15750E+04 -0.24034E+04     -888.9     -846.3    -1104.1      43
       44.0000  0.00000E+00  0.15885E+04  0.00000E+00  0.15844E+04 -0.24034E+04     -897.8     -851.6    -1044.5      44
       45.0000  0.00000E+00  0.15943E+04  0.00000E+00  0.15902E+04 -0.24034E+04     -903.8     -855.0    -1001.7      45
       46.0000  0.00000E+00  0.15990E+04  0.00000E+00  0.15949E+04 -0.24034E+04     -907.3     -857.9     -972.4      46
       47.0000  0.00000E+00  0.16025E+04  0.00000E+00  0.15984E+04 -0.24034E+04     -909.5     -860.2     -951.4      47
       48.0000  0.00000E+00  0.16049E+04  0.00000E+00  0.16008E+04 -0.24034E+04     -910.5     -861.7     -935.5      48
       49.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16019E+04 -0.24034E+04     -910.3     -862.6     -922.4      49
       50.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16019E+04 -0.24034E+04     -909.0     -862.6     -910.6      50
       51.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16019E+04 -0.24034E+04     -907.6     -862.7     -902.9      51
       52.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16019E+04 -0.24034E+04     -906.2     -862.8     -897.7      52
       53.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.16019E+04 -0.24034E+04     -904.8     -862.9     -893.9      53
       54.0000  0.00000E+00  0.16096E+04  0.00000E+00  0.16054E+04 -0.24034E+04     -906.8     -865.4     -901.9      54
       55.0000  0.00000E+00  0.16295E+04  0.00000E+00  0.16252E+04 -0.24034E+04     -924.1     -878.4     -957.5      55
       56.0000  0.00000E+00  0.16657E+04  0.00000E+00  0.16607E+04 -0.24034E+04     -956.5     -902.3    -1051.8      56
       57.0000  0.00000E+00  0.17196E+04  0.00000E+00  0.17128E+04 -0.24034E+04    -1008.8     -939.4    -1205.3      57
       58.0000  0.00000E+00  0.17922E+04  0.00000E+00  0.17820E+04 -0.24034E+04    -1084.2     -991.6    -1435.6      58
       59.0000  0.00000E+00  0.18788E+04  0.00000E+00  0.18630E+04 -0.24034E+04    -1183.1    -1057.7    -1738.4      59
       60.0000  0.00000E+00  0.19666E+04  0.00000E+00  0.19434E+04 -0.24034E+04    -1290.5    -1127.8    -2053.1      60
       61.0000  0.00000E+00  0.20380E+04  0.00000E+00  0.20078E+04 -0.24034E+04    -1382.7    -1184.7    -2249.0      61
       62.0000  0.00000E+00  0.21188E+04  0.00000E+00  0.20793E+04 -0.24034E+04    -1492.0    -1252.5    -2538.9      62
       63.0000  0.00000E+00  0.21960E+04  0.00000E+00  0.21463E+04 -0.24034E+04    -1601.5    -1318.7    -2799.6      63
       64.0000  0.00000E+00  0.22663E+04  0.00000E+00  0.22063E+04 -0.24034E+04    -1703.3    -1377.7    -2993.3      64
       65.0000  0.00000E+00  0.23201E+04  0.00000E+00  0.22518E+04 -0.24034E+04    -1782.4    -1420.4    -3027.7      65
       66.0000  0.00000E+00  0.23552E+04  0.00000E+00  0.22815E+04 -0.24034E+04    -1832.9    -1443.7    -2930.6      66
       67.0000  0.00000E+00  0.23716E+04  0.00000E+00  0.22958E+04 -0.24034E+04    -1851.9    -1447.9    -2718.7      67
       68.0000  0.00000E+00  0.23798E+04  0.00000E+00  0.23034E+04 -0.24034E+04    -1857.4    -1444.8    -2509.3      68
       69.0000  0.00000E+00  0.23880E+04  0.00000E+00  0.23109E+04 -0.24034E+04    -1862.1    -1443.1    -2359.4      69
       70.0000  0.00000E+00  0.24009E+04  0.00000E+00  0.23226E+04 -0.24034E+04    -1873.5    -1447.4    -2282.8      70
       71.0000  0.00000E+00  0.24126E+04  0.00000E+00  0.23333E+04 -0.24034E+04    -1883.0    -1451.0    -2217.7      71
       72.0000  0.00000E+00  0.24219E+04  0.00000E+00  0.23419E+04 -0.24034E+04    -1888.4    -1452.4    -2154.2      72
       73.0000  0.00000E+00  0.24313E+04  0.00000E+00  0.23506E+04 -0.24034E+04    -1893.5    -1454.1    -2108.2      73
       74.0000  0.00000E+00  0.24395E+04  0.00000E+00  0.23583E+04 -0.24034E+04    -1896.4    -1454.9    -2065.6      74
       75.0000  0.00000E+00  0.24454E+04  0.00000E+00  0.23638E+04 -0.24034E+04    -1894.9    -1453.2    -2017.0      75
       76.0000  0.00000E+00  0.24500E+04  0.00000E+00  0.23683E+04 -0.24034E+04    -1890.6    -1450.4    -1971.6      76
       77.0000  0.00000E+00  0.24547E+04  0.00000E+00  0.23728E+04 -0.24034E+04    -1885.8    -1447.9    -1936.7      77
       78.0000  0.00000E+00  0.24617E+04  0.00000E+00  0.23795E+04 -0.24034E+04    -1884.7    -1448.1    -1925.5      78
       79.0000  0.00000E+00  0.24863E+04  0.00000E+00  0.24009E+04 -0.24034E+04    -1910.9    -1466.5    -2028.1      79
       80.0000  0.00000E+00  0.25273E+04  0.00000E+00  0.24360E+04 -0.24034E+04    -1964.6    -1502.5    -2224.0      80
       81.0000  0.00000E+00  0.25858E+04  0.00000E+00  0.24853E+04 -0.24034E+04    -2050.2    -1558.7    -2537.0      81
       82.0000  0.00000E+00  0.26607E+04  0.00000E+00  0.25465E+04 -0.24034E+04    -2168.6    -1634.4    -2974.8      82
       83.0000  0.00000E+00  0.27474E+04  0.00000E+00  0.26149E+04 -0.24034E+04    -2312.2    -1724.9    -3496.2      83
       84.0000  0.00000E+00  0.28422E+04  0.00000E+00  0.26868E+04 -0.24034E+04    -2475.6    -1827.0    -4083.5      84
       85.0000  0.00000E+00  0.29358E+04  0.00000E+00  0.27550E+04 -0.24034E+04    -2650.0    -1929.6    -4599.9      85
       86.0000  0.00000E+00  0.30248E+04  0.00000E+00  0.28172E+04 -0.24034E+04    -2820.9    -2027.4    -4992.0      86
       87.0000  0.00000E+00  0.31067E+04  0.00000E+00  0.28726E+04 -0.24034E+04    -2978.4    -2115.3    -5251.8      87
       88.0000  0.00000E+00  0.31770E+04  0.00000E+00  0.29189E+04 -0.24034E+04    -3112.3    -2185.3    -5368.1      88
       89.0000  0.00000E+00  0.32320E+04  0.00000E+00  0.29548E+04 -0.24034E+04    -3212.0    -2231.7    -5332.6      89
       90.0000  0.00000E+00  0.32706E+04  0.00000E+00  0.29801E+04 -0.24034E+04    -3273.5    -2253.7    -5155.9      90
       91.0000  0.00000E+00  0.32917E+04  0.00000E+00  0.29941E+04 -0.24034E+04    -3289.5    -2250.5    -4841.1      91
       92.0000  0.00000E+00  0.33057E+04  0.00000E+00  0.30040E+04 -0.24034E+04    -3291.2    -2241.1    -4560.7      92
       93.0000  0.00000E+00  0.33221E+04  0.00000E+00  0.30154E+04 -0.24034E+04    -3300.7    -2238.6    -4400.6      93
       94.0000  0.00000E+00  0.33362E+04  0.00000E+00  0.30255E+04 -0.24034E+04    -3306.2    -2234.6    -4249.5      94
       95.0000  0.00000E+00  0.33432E+04  0.00000E+00  0.30308E+04 -0.24034E+04    -3296.1    -2221.5    -4042.6      95
       96.0000  0.00000E+00  0.33479E+04  0.00000E+00  0.30344E+04 -0.24034E+04    -3280.6    -2206.6    -3855.7      96
       97.0000  0.00000E+00  0.33537E+04  0.00000E+00  0.30390E+04 -0.24034E+04    -3269.1    -2195.1    -3726.0      97
       98.0000  0.00000E+00  0.33584E+04  0.00000E+00  0.30427E+04 -0.24034E+04    -3255.1    -2182.8    -3600.3      98
       99.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.30455E+04 -0.24034E+04    -3238.4    -2169.6    -3478.6      99
      100.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.30455E+04 -0.24034E+04    -3213.5    -2151.6    -3333.8     100
      101.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.30455E+04 -0.24034E+04    -3187.0    -2134.5    -3211.9     101
      102.0000  0.00000E+00  0.33678E+04  0.00000E+00  0.30502E+04 -0.24034E+04    -3172.5    -2127.0    -3171.1     102
      103.0000  0.00000E+00  0.33877E+04  0.00000E+00  0.30650E+04 -0.24034E+04    -3186.9    -2138.8    -3261.3     103
      104.0000  0.00000E+00  0.34216E+04  0.00000E+00  0.30896E+04 -0.24034E+04    -3230.9    -2170.0    -3463.9     104
      105.0000  0.00000E+00  0.34708E+04  0.00000E+00  0.31245E+04 -0.24034E+04    -3313.2    -2222.6    -3793.8     105
      106.0000  0.00000E+00  0.35363E+04  0.00000E+00  0.31692E+04 -0.24034E+04    -3438.0    -2299.6    -4299.6     106
      107.0000  0.00000E+00  0.36136E+04  0.00000E+00  0.32196E+04 -0.24034E+04    -3596.3    -2395.5    -4828.2     107
      108.0000  0.00000E+00  0.37014E+04  0.00000E+00  0.32737E+04 -0.24034E+04    -3786.5    -2505.1    -5372.5     108
      109.0000  0.00000E+00  0.37927E+04  0.00000E+00  0.33269E+04 -0.24034E+04    -3978.6    -2617.2    -5774.3     109
      110.0000  0.00000E+00  0.38735E+04  0.00000E+00  0.33719E+04 -0.24034E+04    -4137.1    -2713.1    -5952.3     110
      111.0000  0.00000E+00  0.39554E+04  0.00000E+00  0.34158E+04 -0.24034E+04    -4306.7    -2803.1    -6191.7     111
      112.0000  0.00000E+00  0.40245E+04  0.00000E+00  0.34518E+04 -0.24034E+04    -4426.9    -2871.7    -6206.2     112
      113.0000  0.00000E+00  0.40771E+04  0.00000E+00  0.34791E+04 -0.24034E+04    -4515.8    -2910.8    -6142.8     113
      114.0000  0.00000E+00  0.41123E+04  0.00000E+00  0.34976E+04 -0.24034E+04    -4562.1    -2920.5    -5946.5     114
      115.0000  0.00000E+00  0.41251E+04  0.00000E+00  0.35049E+04 -0.24034E+04    -4541.9    -2895.1    -5582.0     115
      116.0000  0.00000E+00  0.41298E+04  0.00000E+00  0.35078E+04 -0.24034E+04    -4499.3    -2860.5    -5238.4     116
      117.0000  0.00000E+00  0.41333E+04  0.00000E+00  0.35101E+04 -0.24034E+04    -4457.4    -2828.9    -4966.9     117
      118.0000  0.00000E+00  0.41392E+04  0.00000E+00  0.35138E+04 -0.24034E+04    -4424.5    -2805.7    -4789.3     118
      119.0000  0.00000E+00  0.41415E+04  0.00000E+00  0.35154E+04 -0.24034E+04    -4381.7    -2777.9    -4596.5     119
      120.0000  0.00000E+00  0.41450E+04  0.00000E+00  0.35177E+04 -0.24034E+04    -4345.4    -2754.7    -4460.9     120
      121.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35193E+04 -0.24034E+04    -4306.2    -2730.7    -4327.8     121
      122.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35193E+04 -0.24034E+04    -4260.5    -2703.4    -4180.0     122
      123.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35193E+04 -0.24034E+04    -4216.2    -2677.5    -4053.8     123
      124.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35193E+04 -0.24034E+04    -4171.9    -2652.8    -3944.7     124
      125.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.35193E+04 -0.24034E+04    -4127.4    -2629.0    -3849.0     125
      126.0000  0.00000E+00  0.41509E+04  0.00000E+00  0.35219E+04 -0.24034E+04    -4095.4    -2612.6    -3808.9     126
      127.0000  0.00000E+00  0.41708E+04  0.00000E+00  0.35349E+04 -0.24034E+04    -4110.7    -2623.4    -3954.8     127
      128.0000  0.00000E+00  0.42118E+04  0.00000E+00  0.35608E+04 -0.24034E+04    -4183.5    -2669.1    -4307.8     128
      129.0000  0.00000E+00  0.42726E+04  0.00000E+00  0.35976E+04 -0.24034E+04    -4315.9    -2749.2    -4812.8     129
      130.0000  0.00000E+00  0.43534E+04  0.00000E+00  0.36435E+04 -0.24034E+04    -4503.1    -2860.2    -5418.4     130
      131.0000  0.00000E+00  0.44482E+04  0.00000E+00  0.36936E+04 -0.24034E+04    -4717.8    -2989.3    -5946.4     131
      132.0000  0.00000E+00  0.45489E+04  0.00000E+00  0.37431E+04 -0.24034E+04    -4931.4    -3120.9    -6330.2     132
      133.0000  0.00000E+00  0.46484E+04  0.00000E+00  0.37890E+04 -0.24034E+04    -5125.3    -3242.9    -6566.9     133
      134.0000  0.00000E+00  0.47444E+04  0.00000E+00  0.38310E+04 -0.24034E+04    -5302.9    -3353.0    -6722.1     134
      135.0000  0.00000E+00  0.48345E+04  0.00000E+00  0.38686E+04 -0.24034E+04    -5458.1    -3453.0    -6789.4     135
      136.0000  0.00000E+00  0.49129E+04  0.00000E+00  0.39004E+04 -0.24034E+04    -5590.2    -3528.1    -6851.0     136
      137.0000  0.00000E+00  0.49715E+04  0.00000E+00  0.39240E+04 -0.24034E+04    -5672.8    -3565.9    -6792.1     137
      138.0000  0.00000E+00  0.50171E+04  0.00000E+00  0.39427E+04 -0.24034E+04    -5717.1    -3583.2    -6656.2     138
      139.0000  0.00000E+00  0.50417E+04  0.00000E+00  0.39531E+04 -0.24034E+04    -5708.9    -3568.1    -6401.1     139
      140.0000  0.00000E+00  0.50593E+04  0.00000E+00  0.39609E+04 -0.24034E+04    -5686.3    -3545.3    -6186.4     140
      141.0000  0.00000E+00  0.50757E+04  0.00000E+00  0.39685E+04 -0.24034E+04    -5660.3    -3523.6    -6014.6     141
      142.0000  0.00000E+00  0.50862E+04  0.00000E+00  0.39736E+04 -0.24034E+04    -5617.2    -3494.2    -5813.7     142
      143.0000  0.00000E+00  0.50991E+04  0.00000E+00  0.39800E+04 -0.24034E+04    -5580.9    -3472.4    -5689.9     143
      144.0000  0.00000E+00  0.51131E+04  0.00000E+00  0.39870E+04 -0.24034E+04    -5549.4    -3454.9    -5605.4     144
      145.0000  0.00000E+00  0.51283E+04  0.00000E+00  0.39945E+04 -0.24034E+04    -5522.3    -3441.0    -5548.7     145
      146.0000  0.00000E+00  0.51389E+04  0.00000E+00  0.40000E+04 -0.24034E+04    -5483.6    -3419.3    -5447.8     146
      147.0000  0.00000E+00  0.51424E+04  0.00000E+00  0.40019E+04 -0.24034E+04    -5424.3    -3384.2    -5279.0     147
      148.0000  0.00000E+00  0.51471E+04  0.00000E+00  0.40046E+04 -0.24034E+04    -5369.5    -3353.7    -5162.1     148
      149.0000  0.00000E+00  0.51529E+04  0.00000E+00  0.40079E+04 -0.24034E+04    -5319.2    -3327.1    -5078.6     149
      150.0000  0.00000E+00  0.51635E+04  0.00000E+00  0.40137E+04 -0.24034E+04    -5284.1    -3311.3    -5064.7     150
      151.0000  0.00000E+00  0.51892E+04  0.00000E+00  0.40269E+04 -0.24034E+04    -5292.8    -3325.1    -5216.2     151
      152.0000  0.00000E+00  0.52313E+04  0.00000E+00  0.40478E+04 -0.24034E+04    -5351.7    -3370.8    -5499.1     152
      153.0000  0.00000E+00  0.52922E+04  0.00000E+00  0.40763E+04 -0.24034E+04    -5461.8    -3451.0    -5880.3     153
      154.0000  0.00000E+00  0.53648E+04  0.00000E+00  0.41085E+04 -0.24034E+04    -5603.9    -3540.6    -6273.1     154
      155.0000  0.00000E+00  0.54549E+04  0.00000E+00  0.41459E+04 -0.24034E+04    -5758.7    -3652.2    -6586.4     155
      156.0000  0.00000E+00  0.55533E+04  0.00000E+00  0.41839E+04 -0.24034E+04    -5915.9    -3767.2    -6831.6     156
      157.0000  0.00000E+00  0.56469E+04  0.00000E+00  0.42181E+04 -0.24034E+04    -6053.1    -3866.2    -6963.2     157
      158.0000  0.00000E+00  0.57335E+04  0.00000E+00  0.42485E+04 -0.24034E+04    -6168.1    -3947.6    -7034.7     158
      159.0000  0.00000E+00  0.58061E+04  0.00000E+00  0.42734E+04 -0.24034E+04    -6249.6    -4004.7    -7029.6     159
      160.0000  0.00000E+00  0.58471E+04  0.00000E+00  0.42877E+04 -0.24034E+04    -6275.4    -4008.3    -6892.3     160
      161.0000  0.00000E+00  0.58646E+04  0.00000E+00  0.42943E+04 -0.24034E+04    -6245.3    -3977.5    -6624.9     161
      162.0000  0.00000E+00  0.58869E+04  0.00000E+00  0.43026E+04 -0.24034E+04    -6224.3    -3957.8    -6492.7     162
      163.0000  0.00000E+00  0.59021E+04  0.00000E+00  0.43087E+04 -0.24034E+04    -6185.6    -3929.3    -6324.1     163
      164.0000  0.00000E+00  0.59138E+04  0.00000E+00  0.43137E+04 -0.24034E+04    -6141.3    -3897.1    -6174.8     164
      165.0000  0.00000E+00  0.59220E+04  0.00000E+00  0.43173E+04 -0.24034E+04    -6088.2    -3860.5    -6020.1     165
      166.0000  0.00000E+00  0.59278E+04  0.00000E+00  0.43200E+04 -0.24034E+04    -6025.6    -3821.4    -5863.8     166
      167.0000  0.00000E+00  0.59325E+04  0.00000E+00  0.43223E+04 -0.24034E+04    -5960.0    -3782.1    -5724.3     167
      168.0000  0.00000E+00  0.59372E+04  0.00000E+00  0.43246E+04 -0.24034E+04    -5895.2    -3744.8    -5609.6     168
      169.0000  0.00000E+00  0.59431E+04  0.00000E+00  0.43276E+04 -0.24155E+04    -5831.3    -3664.5     -502.0     169
      170.0000  0.00000E+00  0.59454E+04  0.00000E+00  0.43289E+04 -0.24277E+04    -5726.6    -3577.2     -462.2     170
      171.0000  0.00000E+00  0.59489E+04  0.00000E+00  0.43310E+04 -0.24398E+04    -5597.9    -3496.4     -445.7     171
      172.0000  0.00000E+00  0.59524E+04  0.00000E+00  0.43332E+04 -0.24519E+04    -5460.8    -3419.9     -434.8     172
      173.0000  0.00000E+00  0.59559E+04  0.00000E+00  0.43355E+04 -0.24762E+04    -5322.2    -3327.5     -231.3     173
      174.0000  0.00000E+00  0.59607E+04  0.00000E+00  0.43391E+04 -0.30589E+04    -4428.6    -2620.9       -9.9     174
      175.0000  0.00000E+00  0.59782E+04  0.00000E+00  0.43551E+04 -0.36415E+04    -2742.8    -1892.8       -9.1     175
      176.0000  0.00000E+00  0.60145E+04  0.00000E+00  0.43900E+04 -0.42241E+04    -1319.4    -1266.9       -8.6     176
      177.0000  0.00000E+00  0.60660E+04  0.00000E+00  0.44408E+04 -0.48068E+04     -488.2     -870.2       -8.3     177
      178.0000  0.00000E+00  0.61327E+04  0.00000E+00  0.45072E+04 -0.48068E+04     -350.5     -767.7     -252.7     178
      179.0000  0.00000E+00  0.62112E+04  0.00000E+00  0.45853E+04 -0.48068E+04     -370.5     -751.2     -364.9     179
      180.0000  0.00000E+00  0.62978E+04  0.00000E+00  0.46715E+04 -0.48068E+04     -408.9     -759.3     -478.7     180
      181.0000  0.00000E+00  0.63844E+04  0.00000E+00  0.47578E+04 -0.48068E+04     -459.2     -780.3     -582.8     181
      182.0000  0.00000E+00  0.64699E+04  0.00000E+00  0.48429E+04 -0.48068E+04     -511.6     -807.5     -686.0     182
      183.0000  0.00000E+00  0.65377E+04  0.00000E+00  0.49104E+04 -0.48068E+04     -559.2     -832.5     -757.2     183
      184.0000  0.00000E+00  0.65694E+04  0.00000E+00  0.49419E+04 -0.48068E+04     -587.8     -842.7     -748.3     184
      185.0000  0.00000E+00  0.66010E+04  0.00000E+00  0.49733E+04 -0.48068E+04     -616.9     -855.2     -762.5     185
      186.0000  0.00000E+00  0.66337E+04  0.00000E+00  0.50059E+04 -0.48068E+04     -647.3     -870.3     -789.7     186
      187.0000  0.00000E+00  0.66525E+04  0.00000E+00  0.50246E+04 -0.48068E+04     -667.8     -879.7     -785.9     187
      188.0000  0.00000E+00  0.66642E+04  0.00000E+00  0.50363E+04 -0.48068E+04     -684.1     -886.3     -779.2     188
      189.0000  0.00000E+00  0.66770E+04  0.00000E+00  0.50492E+04 -0.48068E+04     -701.3     -894.2     -786.7     189
      190.0000  0.00000E+00  0.66864E+04  0.00000E+00  0.50585E+04 -0.48068E+04     -716.7     -900.7     -789.3     190
      191.0000  0.00000E+00  0.66934E+04  0.00000E+00  0.50656E+04 -0.48068E+04     -731.4     -906.3     -791.5     191
      192.0000  0.00000E+00  0.67016E+04  0.00000E+00  0.50738E+04 -0.48068E+04     -744.9     -912.8     -801.0     192
      193.0000  0.00000E+00  0.67063E+04  0.00000E+00  0.50784E+04 -0.48068E+04     -755.4     -917.4     -802.8     193
      194.0000  0.00000E+00  0.67110E+04  0.00000E+00  0.50831E+04 -0.48068E+04     -765.8     -922.2     -808.3     194
      195.0000  0.00000E+00  0.67133E+04  0.00000E+00  0.50855E+04 -0.48068E+04     -774.1     -925.7     -809.5     195
      196.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.50866E+04 -0.48068E+04     -781.4     -928.5     -810.5     196
      197.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.50866E+04 -0.48068E+04     -787.6     -930.7     -810.8     197
      198.0000  0.00000E+00  0.67180E+04  0.00000E+00  0.50901E+04 -0.48068E+04     -796.3     -935.1     -822.2     198
      199.0000  0.00000E+00  0.67367E+04  0.00000E+00  0.51088E+04 -0.48068E+04     -816.9     -949.1     -874.4     199
      200.0000  0.00000E+00  0.67742E+04  0.00000E+00  0.51456E+04 -0.48068E+04     -854.5     -975.6     -973.7     200
      201.0000  0.00000E+00  0.68269E+04  0.00000E+00  0.51968E+04 -0.48068E+04     -908.7    -1014.4    -1109.6     201
      202.0000  0.00000E+00  0.68995E+04  0.00000E+00  0.52663E+04 -0.48068E+04     -985.4    -1069.2    -1329.6     202
      203.0000  0.00000E+00  0.69861E+04  0.00000E+00  0.53476E+04 -0.48068E+04    -1081.5    -1137.3    -1621.1     203
      204.0000  0.00000E+00  0.70809E+04  0.00000E+00  0.54346E+04 -0.48068E+04    -1195.7    -1216.8    -1971.2     204
      205.0000  0.00000E+00  0.71745E+04  0.00000E+00  0.55185E+04 -0.48068E+04    -1317.7    -1298.9    -2329.3     205
      206.0000  0.00000E+00  0.72612E+04  0.00000E+00  0.55944E+04 -0.48068E+04    -1436.5    -1377.1    -2643.2     206
      207.0000  0.00000E+00  0.73408E+04  0.00000E+00  0.56627E+04 -0.48068E+04    -1553.3    -1451.8    -2910.0     207
      208.0000  0.00000E+00  0.74098E+04  0.00000E+00  0.57210E+04 -0.48068E+04    -1657.8    -1515.5    -3079.0     208
      209.0000  0.00000E+00  0.74625E+04  0.00000E+00  0.57650E+04 -0.48068E+04    -1738.1    -1563.1    -3098.6     209
