 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
       23.0000  0.00000E+00  0.75620E+03  0.00000E+00  0.75615E+03 -0.24034E+04     -408.1     -492.0     -426.8      23
       24.0000  0.00000E+00  0.76439E+03  0.00000E+00  0.76435E+03 -0.24034E+04     -419.3     -499.9     -436.7      24
       25.0000  0.00000E+00  0.76907E+03  0.00000E+00  0.76903E+03 -0.24034E+04     -427.5     -506.7     -442.4      25
       26.0000  0.00000E+00  0.77376E+03  0.00000E+00  0.77371E+03 -0.24034E+04     -435.7     -513.3     -449.6      26
       27.0000  0.00000E+00  0.77610E+03  0.00000E+00  0.77605E+03 -0.24034E+04     -442.8     -519.0     -454.5      27
       28.0000  0.00000E+00  0.77727E+03  0.00000E+00  0.77722E+03 -0.24034E+04     -449.3     -524.2     -459.1      28
       29.0000  0.00000E+00  0.77727E+03  0.00000E+00  0.77722E+03 -0.24034E+04     -455.2     -528.9     -463.2      29
       30.0000  0.00000E+00  0.78078E+03  0.00000E+00  0.78073E+03 -0.24034E+04     -462.4     -534.6     -472.2      30
       31.0000  0.00000E+00  0.79951E+03  0.00000E+00  0.79946E+03 -0.24034E+04     -475.9     -544.9     -500.2      31
       32.0000  0.00000E+00  0.83697E+03  0.00000E+00  0.83692E+03 -0.24034E+04     -499.7     -561.4     -550.2      32
       33.0000  0.00000E+00  0.88964E+03  0.00000E+00  0.88960E+03 -0.24034E+04     -531.6     -584.1     -616.5      33
       34.0000  0.00000E+00  0.96222E+03  0.00000E+00  0.96217E+03 -0.24034E+04     -575.4     -615.5     -729.1      34
       35.0000  0.00000E+00  0.10488E+04  0.00000E+00  0.10487E+04 -0.24034E+04     -633.3     -656.5     -904.8      35
       36.0000  0.00000E+00  0.11437E+04  0.00000E+00  0.11428E+04 -0.24034E+04     -709.2     -708.0    -1128.4      36
       37.0000  0.00000E+00  0.12373E+04  0.00000E+00  0.12347E+04 -0.24034E+04     -794.4     -764.2    -1367.4      37
       38.0000  0.00000E+00  0.13239E+04  0.00000E+00  0.13186E+04 -0.24034E+04     -888.2     -823.5    -1581.3      38
       39.0000  0.00000E+00  0.14035E+04  0.00000E+00  0.13947E+04 -0.24034E+04     -981.7     -882.3    -1765.1      39
       40.0000  0.00000E+00  0.14726E+04  0.00000E+00  0.14600E+04 -0.24034E+04    -1068.9     -935.1    -1895.2      40
       41.0000  0.00000E+00  0.15253E+04  0.00000E+00  0.15094E+04 -0.24034E+04    -1136.9     -973.4    -1915.2      41
       42.0000  0.00000E+00  0.15627E+04  0.00000E+00  0.15445E+04 -0.24034E+04    -1183.6     -999.6    -1847.3      42
       43.0000  0.00000E+00  0.15791E+04  0.00000E+00  0.15603E+04 -0.24034E+04    -1203.5    -1007.2    -1682.7      43
       44.0000  0.00000E+00  0.15885E+04  0.00000E+00  0.15696E+04 -0.24034E+04    -1210.5    -1009.8    -1544.1      44
       45.0000  0.00000E+00  0.15943E+04  0.00000E+00  0.15754E+04 -0.24034E+04    -1212.2    -1010.0    -1436.9      45
       46.0000  0.00000E+00  0.15990E+04  0.00000E+00  0.15801E+04 -0.24034E+04    -1211.7    -1009.7    -1359.8      46
       47.0000  0.00000E+00  0.16025E+04  0.00000E+00  0.15836E+04 -0.24034E+04    -1208.9    -1008.8    -1300.4      47
       48.0000  0.00000E+00  0.16049E+04  0.00000E+00  0.15860E+04 -0.24034E+04    -1204.1    -1007.1    -1254.1      48
       49.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15871E+04 -0.24034E+04    -1197.5    -1004.5    -1216.3      49
       50.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15871E+04 -0.24034E+04    -1189.2    -1001.0    -1183.4      50
       51.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15871E+04 -0.24034E+04    -1180.8     -997.7    -1158.6      51
       52.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15871E+04 -0.24034E+04    -1172.1     -994.6    -1139.7      52
       53.0000  0.00000E+00  0.16060E+04  0.00000E+00  0.15871E+04 -0.24034E+04    -1163.5     -991.6    -1124.7      53
       54.0000  0.00000E+00  0.16096E+04  0.00000E+00  0.15907E+04 -0.24034E+04    -1159.9     -992.0    -1129.4      54
       55.0000  0.00000E+00  0.16295E+04  0.00000E+00  0.16098E+04 -0.24034E+04    -1178.2    -1007.0    -1207.7      55
       56.0000  0.00000E+00  0.16657E+04  0.00000E+00  0.16443E+04 -0.24034E+04    -1221.1    -1036.9    -1355.3      56
       57.0000  0.00000E+00  0.17196E+04  0.00000E+00  0.16946E+04 -0.24034E+04    -1291.6    -1085.5    -1587.0      57
       58.0000  0.00000E+00  0.17922E+04  0.00000E+00  0.17609E+04 -0.24034E+04    -1398.0    -1155.7    -1959.8      58
       59.0000  0.00000E+00  0.18788E+04  0.00000E+00  0.18376E+04 -0.24034E+04    -1536.3    -1245.2    -2456.3      59
       60.0000  0.00000E+00  0.19666E+04  0.00000E+00  0.19130E+04 -0.24034E+04    -1686.0    -1339.6    -2970.1      60
       61.0000  0.00000E+00  0.20380E+04  0.00000E+00  0.19728E+04 -0.24034E+04    -1814.7    -1415.5    -3299.1      61
       62.0000  0.00000E+00  0.21188E+04  0.00000E+00  0.20384E+04 -0.24034E+04    -1967.5    -1506.7    -3745.5      62
       63.0000  0.00000E+00  0.21960E+04  0.00000E+00  0.20993E+04 -0.24034E+04    -2116.4    -1592.7    -4125.4      63
       64.0000  0.00000E+00  0.22663E+04  0.00000E+00  0.21534E+04 -0.24034E+04    -2254.7    -1670.3    -4379.4      64
       65.0000  0.00000E+00  0.23201E+04  0.00000E+00  0.21943E+04 -0.24034E+04    -2362.4    -1724.4    -4449.0      65
       66.0000  0.00000E+00  0.23552E+04  0.00000E+00  0.22209E+04 -0.24034E+04    -2425.8    -1750.7    -4315.1      66
       67.0000  0.00000E+00  0.23716E+04  0.00000E+00  0.22338E+04 -0.24034E+04    -2448.6    -1750.3    -3999.3      67
       68.0000  0.00000E+00  0.23798E+04  0.00000E+00  0.22406E+04 -0.24034E+04    -2452.6    -1740.2    -3668.5      68
       69.0000  0.00000E+00  0.23880E+04  0.00000E+00  0.22475E+04 -0.24034E+04    -2456.3    -1732.7    -3422.4      69
       70.0000  0.00000E+00  0.24009E+04  0.00000E+00  0.22582E+04 -0.24034E+04    -2470.2    -1734.1    -3279.7      70
       71.0000  0.00000E+00  0.24126E+04  0.00000E+00  0.22680E+04 -0.24034E+04    -2480.7    -1734.7    -3153.0      71
       72.0000  0.00000E+00  0.24219E+04  0.00000E+00  0.22759E+04 -0.24034E+04    -2485.1    -1732.5    -3028.9      72
       73.0000  0.00000E+00  0.24313E+04  0.00000E+00  0.22839E+04 -0.24034E+04    -2489.1    -1731.1    -2932.7      73
       74.0000  0.00000E+00  0.24395E+04  0.00000E+00  0.22910E+04 -0.24034E+04    -2489.8    -1728.4    -2843.1      74
       75.0000  0.00000E+00  0.24454E+04  0.00000E+00  0.22962E+04 -0.24034E+04    -2484.5    -1722.5    -2746.5      75
       76.0000  0.00000E+00  0.24500E+04  0.00000E+00  0.23003E+04 -0.24034E+04    -2475.5    -1715.3    -2657.6      76
       77.0000  0.00000E+00  0.24547E+04  0.00000E+00  0.23045E+04 -0.24034E+04    -2465.9    -1708.5    -2586.6      77
       78.0000  0.00000E+00  0.24617E+04  0.00000E+00  0.23107E+04 -0.24034E+04    -2461.3    -1705.8    -2552.3      78
       79.0000  0.00000E+00  0.24863E+04  0.00000E+00  0.23306E+04 -0.24034E+04    -2494.1    -1728.5    -2690.5      79
       80.0000  0.00000E+00  0.25273E+04  0.00000E+00  0.23631E+04 -0.24034E+04    -2564.5    -1775.6    -2971.7      80
       81.0000  0.00000E+00  0.25858E+04  0.00000E+00  0.24082E+04 -0.24034E+04    -2678.2    -1849.6    -3408.7      81
       82.0000  0.00000E+00  0.26607E+04  0.00000E+00  0.24635E+04 -0.24034E+04    -2833.3    -1950.0    -3986.3      82
       83.0000  0.00000E+00  0.27474E+04  0.00000E+00  0.25241E+04 -0.24034E+04    -3021.5    -2070.2    -4644.4      83
       84.0000  0.00000E+00  0.28422E+04  0.00000E+00  0.25866E+04 -0.24034E+04    -3241.4    -2201.6    -5361.3      84
       85.0000  0.00000E+00  0.29358E+04  0.00000E+00  0.26447E+04 -0.24034E+04    -3453.4    -2329.2    -5855.0      85
       86.0000  0.00000E+00  0.30248E+04  0.00000E+00  0.26971E+04 -0.24034E+04    -3650.9    -2445.6    -6168.9      86
       87.0000  0.00000E+00  0.31067E+04  0.00000E+00  0.27430E+04 -0.24034E+04    -3823.9    -2550.6    -6313.1      87
       88.0000  0.00000E+00  0.31770E+04  0.00000E+00  0.27812E+04 -0.24034E+04    -3978.4    -2631.0    -6439.8      88
       89.0000  0.00000E+00  0.32320E+04  0.00000E+00  0.28107E+04 -0.24034E+04    -4091.7    -2681.4    -6429.2      89
       90.0000  0.00000E+00  0.32706E+04  0.00000E+00  0.28316E+04 -0.24034E+04    -4156.4    -2702.1    -6269.9      90
       91.0000  0.00000E+00  0.32917E+04  0.00000E+00  0.28432E+04 -0.24034E+04    -4173.0    -2692.9    -5967.8      91
       92.0000  0.00000E+00  0.33057E+04  0.00000E+00  0.28515E+04 -0.24034E+04    -4173.0    -2676.4    -5677.6      92
       93.0000  0.00000E+00  0.33221E+04  0.00000E+00  0.28611E+04 -0.24034E+04    -4181.8    -2668.6    -5504.1      93
       94.0000  0.00000E+00  0.33362E+04  0.00000E+00  0.28697E+04 -0.24034E+04    -4186.6    -2659.3    -5345.3      94
       95.0000  0.00000E+00  0.33432E+04  0.00000E+00  0.28742E+04 -0.24034E+04    -4173.2    -2638.7    -5124.4      95
       96.0000  0.00000E+00  0.33479E+04  0.00000E+00  0.28773E+04 -0.24034E+04    -4153.8    -2615.9    -4911.6      96
       97.0000  0.00000E+00  0.33537E+04  0.00000E+00  0.28812E+04 -0.24034E+04    -4138.8    -2597.7    -4758.9      97
       98.0000  0.00000E+00  0.33584E+04  0.00000E+00  0.28844E+04 -0.24034E+04    -4120.9    -2578.6    -4610.5      98
       99.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.28869E+04 -0.24034E+04    -4099.5    -2558.3    -4465.3      99
      100.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.28869E+04 -0.24034E+04    -4067.1    -2532.0    -4287.1     100
      101.0000  0.00000E+00  0.33619E+04  0.00000E+00  0.28869E+04 -0.24034E+04    -4034.6    -2506.9    -4128.9     101
      102.0000  0.00000E+00  0.33678E+04  0.00000E+00  0.28911E+04 -0.24034E+04    -4018.5    -2494.6    -4067.7     102
      103.0000  0.00000E+00  0.33877E+04  0.00000E+00  0.29041E+04 -0.24034E+04    -4037.5    -2507.9    -4176.7     103
      104.0000  0.00000E+00  0.34216E+04  0.00000E+00  0.29257E+04 -0.24034E+04    -4096.5    -2546.6    -4433.2     104
      105.0000  0.00000E+00  0.34708E+04  0.00000E+00  0.29559E+04 -0.24034E+04    -4199.6    -2613.2    -4864.1     105
      106.0000  0.00000E+00  0.35363E+04  0.00000E+00  0.29941E+04 -0.24034E+04    -4348.5    -2706.6    -5399.5     106
      107.0000  0.00000E+00  0.36136E+04  0.00000E+00  0.30364E+04 -0.24034E+04    -4522.4    -2817.6    -5901.1     107
      108.0000  0.00000E+00  0.37014E+04  0.00000E+00  0.30814E+04 -0.24034E+04    -4714.1    -2941.1    -6334.6     108
      109.0000  0.00000E+00  0.37927E+04  0.00000E+00  0.31251E+04 -0.24034E+04    -4900.3    -3063.2    -6631.8     109
      110.0000  0.00000E+00  0.38735E+04  0.00000E+00  0.31616E+04 -0.24034E+04    -5046.8    -3168.0    -6732.3     110
      111.0000  0.00000E+00  0.39554E+04  0.00000E+00  0.31970E+04 -0.24034E+04    -5213.5    -3261.1    -6962.1     111
      112.0000  0.00000E+00  0.40245E+04  0.00000E+00  0.32259E+04 -0.24034E+04    -5324.8    -3332.3    -6954.0     112
      113.0000  0.00000E+00  0.40771E+04  0.00000E+00  0.32479E+04 -0.24034E+04    -5416.4    -3372.0    -6913.8     113
      114.0000  0.00000E+00  0.41123E+04  0.00000E+00  0.32627E+04 -0.24034E+04    -5458.7    -3380.4    -6768.2     114
      115.0000  0.00000E+00  0.41251E+04  0.00000E+00  0.32686E+04 -0.24034E+04    -5443.3    -3351.8    -6477.8     115
      116.0000  0.00000E+00  0.41298E+04  0.00000E+00  0.32710E+04 -0.24034E+04    -5407.0    -3312.3    -6172.2     116
      117.0000  0.00000E+00  0.41333E+04  0.00000E+00  0.32728E+04 -0.24034E+04    -5367.0    -3274.9    -5912.9     117
      118.0000  0.00000E+00  0.41392E+04  0.00000E+00  0.32759E+04 -0.24034E+04    -5334.6    -3246.1    -5737.8     118
      119.0000  0.00000E+00  0.41415E+04  0.00000E+00  0.32772E+04 -0.24034E+04    -5291.6    -3211.9    -5542.2     119
      120.0000  0.00000E+00  0.41450E+04  0.00000E+00  0.32792E+04 -0.24034E+04    -5253.6    -3182.6    -5399.4     120
      121.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32806E+04 -0.24034E+04    -5212.0    -3152.2    -5256.5     121
      122.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32806E+04 -0.24034E+04    -5163.0    -3118.0    -5095.0     122
      123.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32806E+04 -0.24034E+04    -5114.7    -3085.2    -4954.6     123
      124.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32806E+04 -0.24034E+04    -5066.3    -3053.6    -4829.7     124
      125.0000  0.00000E+00  0.41474E+04  0.00000E+00  0.32806E+04 -0.24034E+04    -5017.6    -3023.1    -4716.8     125
      126.0000  0.00000E+00  0.41509E+04  0.00000E+00  0.32827E+04 -0.24034E+04    -4981.9    -3001.4    -4669.6     126
      127.0000  0.00000E+00  0.41708E+04  0.00000E+00  0.32940E+04 -0.24034E+04    -4997.3    -3012.9    -4841.3     127
      128.0000  0.00000E+00  0.42118E+04  0.00000E+00  0.33161E+04 -0.24034E+04    -5073.3    -3066.5    -5223.7     128
      129.0000  0.00000E+00  0.42726E+04  0.00000E+00  0.33472E+04 -0.24034E+04    -5207.4    -3155.4    -5738.9     129
      130.0000  0.00000E+00  0.43534E+04  0.00000E+00  0.33854E+04 -0.24034E+04    -5382.3    -3274.6    -6265.9     130
      131.0000  0.00000E+00  0.44482E+04  0.00000E+00  0.34264E+04 -0.24034E+04    -5567.4    -3414.0    -6635.2     131
      132.0000  0.00000E+00  0.45489E+04  0.00000E+00  0.34662E+04 -0.24034E+04    -5757.5    -3551.5    -6974.2     132
      133.0000  0.00000E+00  0.46484E+04  0.00000E+00  0.35031E+04 -0.24034E+04    -5931.4    -3668.4    -7233.4     133
      134.0000  0.00000E+00  0.47444E+04  0.00000E+00  0.35362E+04 -0.24034E+04    -6064.8    -3781.6    -7251.8     134
      135.0000  0.00000E+00  0.48345E+04  0.00000E+00  0.35657E+04 -0.24034E+04    -6203.5    -3877.4    -7344.1     135
      136.0000  0.00000E+00  0.49129E+04  0.00000E+00  0.35906E+04 -0.24034E+04    -6314.8    -3946.0    -7410.5     136
      137.0000  0.00000E+00  0.49715E+04  0.00000E+00  0.36092E+04 -0.24034E+04    -6382.6    -3978.0    -7380.2     137
      138.0000  0.00000E+00  0.50171E+04  0.00000E+00  0.36239E+04 -0.24034E+04    -6418.4    -3990.3    -7274.5     138
      139.0000  0.00000E+00  0.50417E+04  0.00000E+00  0.36322E+04 -0.24034E+04    -6413.8    -3970.7    -7075.5     139
      140.0000  0.00000E+00  0.50593E+04  0.00000E+00  0.36384E+04 -0.24034E+04    -6394.2    -3944.7    -6883.7     140
      141.0000  0.00000E+00  0.50757E+04  0.00000E+00  0.36445E+04 -0.24034E+04    -6372.5    -3920.9    -6735.0     141
      142.0000  0.00000E+00  0.50862E+04  0.00000E+00  0.36486E+04 -0.24034E+04    -6339.5    -3889.8    -6573.3     142
      143.0000  0.00000E+00  0.50991E+04  0.00000E+00  0.36538E+04 -0.24034E+04    -6311.2    -3865.8    -6465.9     143
      144.0000  0.00000E+00  0.51131E+04  0.00000E+00  0.36594E+04 -0.24034E+04    -6285.6    -3846.1    -6387.2     144
      145.0000  0.00000E+00  0.51283E+04  0.00000E+00  0.36656E+04 -0.24034E+04    -6263.1    -3829.9    -6331.5     145
      146.0000  0.00000E+00  0.51389E+04  0.00000E+00  0.36701E+04 -0.24034E+04    -6231.5    -3806.1    -6239.5     146
      147.0000  0.00000E+00  0.51424E+04  0.00000E+00  0.36717E+04 -0.24034E+04    -6183.2    -3769.2    -6083.0     147
      148.0000  0.00000E+00  0.51471E+04  0.00000E+00  0.36738E+04 -0.24034E+04    -6136.3    -3736.5    -5968.1     148
      149.0000  0.00000E+00  0.51529E+04  0.00000E+00  0.36766E+04 -0.24034E+04    -6092.1    -3707.7    -5884.4     149
      150.0000  0.00000E+00  0.51635E+04  0.00000E+00  0.36814E+04 -0.24034E+04    -6060.4    -3689.9    -5866.6     150
      151.0000  0.00000E+00  0.51892E+04  0.00000E+00  0.36924E+04 -0.24034E+04    -6065.2    -3702.4    -6003.0     151
      152.0000  0.00000E+00  0.52313E+04  0.00000E+00  0.37096E+04 -0.24034E+04    -6109.9    -3747.4    -6247.7     152
      153.0000  0.00000E+00  0.52922E+04  0.00000E+00  0.37332E+04 -0.24034E+04    -6200.7    -3818.7    -6599.1     153
      154.0000  0.00000E+00  0.53648E+04  0.00000E+00  0.37597E+04 -0.24034E+04    -6298.6    -3903.9    -6859.4     154
      155.0000  0.00000E+00  0.54549E+04  0.00000E+00  0.37901E+04 -0.24034E+04    -6418.6    -4007.7    -7128.2     155
      156.0000  0.00000E+00  0.55533E+04  0.00000E+00  0.38210E+04 -0.24034E+04    -6536.3    -4112.8    -7309.5     156
      157.0000  0.00000E+00  0.56469E+04  0.00000E+00  0.38482E+04 -0.24034E+04    -6629.9    -4211.7    -7353.8     157
      158.0000  0.00000E+00  0.57335E+04  0.00000E+00  0.38721E+04 -0.24034E+04    -6728.3    -4290.9    -7451.4     158
      159.0000  0.00000E+00  0.58061E+04  0.00000E+00  0.38917E+04 -0.24034E+04    -6804.3    -4340.3    -7510.4     159
      160.0000  0.00000E+00  0.58471E+04  0.00000E+00  0.39030E+04 -0.24034E+04    -6830.9    -4338.6    -7432.9     160
      161.0000  0.00000E+00  0.58646E+04  0.00000E+00  0.39083E+04 -0.24034E+04    -6812.8    -4304.8    -7224.7     161
      162.0000  0.00000E+00  0.58869E+04  0.00000E+00  0.39150E+04 -0.24034E+04    -6796.7    -4282.8    -7090.9     162
      163.0000  0.00000E+00  0.59021E+04  0.00000E+00  0.39199E+04 -0.24034E+04    -6769.0    -4253.2    -6947.7     163
      164.0000  0.00000E+00  0.59138E+04  0.00000E+00  0.39239E+04 -0.24034E+04    -6734.8    -4220.7    -6812.3     164
      165.0000  0.00000E+00  0.59220E+04  0.00000E+00  0.39269E+04 -0.24034E+04    -6693.8    -4184.5    -6675.9     165
      166.0000  0.00000E+00  0.59278E+04  0.00000E+00  0.39291E+04 -0.24034E+04    -6647.6    -4146.2    -6543.6     166
      167.0000  0.00000E+00  0.59325E+04  0.00000E+00  0.39309E+04 -0.24034E+04    -6598.6    -4107.5    -6420.7     167
      168.0000  0.00000E+00  0.59372E+04  0.00000E+00  0.39328E+04 -0.24034E+04    -6549.1    -4070.5    -6314.9     168
      169.0000  0.00000E+00  0.59431E+04  0.00000E+00  0.39354E+04 -0.24155E+04    -6500.1    -3983.5     -444.9     169
      170.0000  0.00000E+00  0.59454E+04  0.00000E+00  0.39365E+04 -0.24277E+04    -6425.9    -3888.8     -410.4     170
      171.0000  0.00000E+00  0.59489E+04  0.00000E+00  0.39384E+04 -0.24398E+04    -6320.3    -3799.7     -397.0     171
      172.0000  0.00000E+00  0.59524E+04  0.00000E+00  0.39403E+04 -0.24519E+04    -6188.9    -3713.2     -389.4     172
      173.0000  0.00000E+00  0.59559E+04  0.00000E+00  0.39424E+04 -0.24762E+04    -6042.3    -3605.5     -221.6     173
      174.0000  0.00000E+00  0.59606E+04  0.00000E+00  0.39460E+04 -0.30589E+04    -4903.8    -2741.8      -24.6     174
      175.0000  0.00000E+00  0.59782E+04  0.00000E+00  0.39620E+04 -0.36415E+04    -2886.8    -1849.8      -23.4     175
      176.0000  0.00000E+00  0.60145E+04  0.00000E+00  0.39973E+04 -0.42241E+04    -1201.6    -1103.7      -22.9     176
      177.0000  0.00000E+00  0.60660E+04  0.00000E+00  0.40485E+04 -0.48068E+04     -381.9     -705.6      -22.5     177
      178.0000  0.00000E+00  0.61327E+04  0.00000E+00  0.41150E+04 -0.48068E+04     -306.8     -617.2     -252.1     178
      179.0000  0.00000E+00  0.62111E+04  0.00000E+00  0.41934E+04 -0.48068E+04     -333.9     -609.2     -354.9     179
      180.0000  0.00000E+00  0.62978E+04  0.00000E+00  0.42799E+04 -0.48068E+04     -373.7     -623.8     -450.8     180
      181.0000  0.00000E+00  0.63844E+04  0.00000E+00  0.43664E+04 -0.48068E+04     -417.2     -648.5     -545.0     181
      182.0000  0.00000E+00  0.64698E+04  0.00000E+00  0.44517E+04 -0.48068E+04     -467.0     -679.9     -638.4     182
      183.0000  0.00000E+00  0.65377E+04  0.00000E+00  0.45195E+04 -0.48068E+04     -510.8     -708.6     -701.4     183
      184.0000  0.00000E+00  0.65693E+04  0.00000E+00  0.45510E+04 -0.48068E+04     -538.4     -723.1     -689.5     184
      185.0000  0.00000E+00  0.66009E+04  0.00000E+00  0.45826E+04 -0.48068E+04     -564.1     -739.2     -699.6     185
      186.0000  0.00000E+00  0.66337E+04  0.00000E+00  0.46153E+04 -0.48068E+04     -590.8     -756.9     -724.8     186
      187.0000  0.00000E+00  0.66524E+04  0.00000E+00  0.46340E+04 -0.48068E+04     -610.7     -769.0     -720.5     187
      188.0000  0.00000E+00  0.66641E+04  0.00000E+00  0.46457E+04 -0.48068E+04     -626.4     -778.0     -712.8     188
      189.0000  0.00000E+00  0.66770E+04  0.00000E+00  0.46586E+04 -0.48068E+04     -641.0     -788.0     -719.0     189
      190.0000  0.00000E+00  0.66864E+04  0.00000E+00  0.46680E+04 -0.48068E+04     -653.7     -796.4     -721.0     190
      191.0000  0.00000E+00  0.66934E+04  0.00000E+00  0.46750E+04 -0.48068E+04     -664.8     -803.7     -722.6     191
      192.0000  0.00000E+00  0.67016E+04  0.00000E+00  0.46832E+04 -0.48068E+04     -676.5     -811.7     -732.2     192
      193.0000  0.00000E+00  0.67063E+04  0.00000E+00  0.46879E+04 -0.48068E+04     -686.4     -817.8     -733.4     193
      194.0000  0.00000E+00  0.67110E+04  0.00000E+00  0.46925E+04 -0.48068E+04     -696.1     -823.9     -739.0     194
      195.0000  0.00000E+00  0.67133E+04  0.00000E+00  0.46949E+04 -0.48068E+04     -704.4     -828.7     -739.6     195
      196.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.46961E+04 -0.48068E+04     -712.4     -832.7     -740.2     196
      197.0000  0.00000E+00  0.67145E+04  0.00000E+00  0.46961E+04 -0.48068E+04     -718.9     -835.9     -740.0     197
      198.0000  0.00000E+00  0.67180E+04  0.00000E+00  0.46996E+04 -0.48068E+04     -727.6     -841.2     -752.3     198
      199.0000  0.00000E+00  0.67367E+04  0.00000E+00  0.47183E+04 -0.48068E+04     -750.2     -856.0     -807.5     199
      200.0000  0.00000E+00  0.67742E+04  0.00000E+00  0.47554E+04 -0.48068E+04     -789.1     -886.0     -912.9     200
      201.0000  0.00000E+00  0.68269E+04  0.00000E+00  0.48071E+04 -0.48068E+04     -848.4     -929.1    -1072.2     201
      202.0000  0.00000E+00  0.68994E+04  0.00000E+00  0.48771E+04 -0.48068E+04     -934.1     -991.5    -1329.6     202
      203.0000  0.00000E+00  0.69861E+04  0.00000E+00  0.49587E+04 -0.48068E+04    -1045.9    -1070.8    -1681.2     203
      204.0000  0.00000E+00  0.70809E+04  0.00000E+00  0.50457E+04 -0.48068E+04    -1177.7    -1163.2    -2123.6     204
      205.0000  0.00000E+00  0.71745E+04  0.00000E+00  0.51291E+04 -0.48068E+04    -1322.0    -1261.6    -2583.4     205
      206.0000  0.00000E+00  0.72611E+04  0.00000E+00  0.52041E+04 -0.48068E+04    -1464.0    -1355.4    -2996.0     206
      207.0000  0.00000E+00  0.73407E+04  0.00000E+00  0.52712E+04 -0.48068E+04    -1603.0    -1444.4    -3344.9     207
      208.0000  0.00000E+00  0.74098E+04  0.00000E+00  0.53283E+04 -0.48068E+04    -1728.3    -1520.3    -3573.6     208
